documentId,paragraphText,sorted_compounds
US07547794B2,"A stirred mixture of 2-(4-methoxy-phenyl)-7-(3-morpholin-4-yl-propoxy)-chromen-4-one (200.0 mg, 0.51 mmol), Lawesson's reagent (122.7 mg, 0.30 mmol) and anhydrous toluene (3.5 mL) was refluxed under N2 for 1 hr. The solvent was removed under vacuum and the residue was purified by silica gel chromatography (EtOAc/MeOH/NEt3, 40/2/1) to give 2-(4-methoxy-phenyl)-7-(3-morpholin-4-yl-propoxy)-chromene-4-thione (222.0 mg, 100.0% yield) as a red solid and was used in next step without further purification. MS (ES+): m/e 412.1(M+H). HPLC/Method A (Rt 5.59 min, 74.0% purity).",2-(4-methoxy-phenyl)-7-(3-morpholin-4-yl-propoxy)-chromen-4-one | Lawesson's reagent | toluene | N2 | silica gel | EtOAc/MeOH/NEt3 | 2-(4-methoxy-phenyl)-7-(3-morpholin-4-yl-propoxy)-chromene-4-thione
US04013662,"A mixture of 30.0 g of the product of Example 1 (m.p. 59°-60°), and 2.0 g of platinum oxide in 250 ml of acetic acid was hydrogenated in a Paar shaker at 50 p.s.i.; reduction was complete in 1 hr. The mixture was filtered and concentrated under reduced pressure, to give an amber oil which was dissolved in chloroform and washed with sodium bicarbonate solution followed by saturated sodium chloride. The organic layer was dried over magnesium sulfate and concentrated under reduced pressure to give 30.0 g of an amber oil which was used in the next step without further purification. A sample of oil was converted to the hydrochloride salt, m.p. 137.5°-139°. An equivalent sample of the hydrochloride salt (m.p. 138°-139.5°) was analyzed.",product | platinum oxide | acetic acid | amber oil | chloroform | sodium bicarbonate | magnesium sulfate
US07071200B2,"To a mixture of ethyl 2-(2-chloro-3-methoxyphenyl)-3-(dimethylamino)acrylate 3d (1.7 g, 6 mmol), urea (1.08 g, 18 mmol) and NaI (2.7 g, 18 mmol) in acetonitrile (20 mL) was added TMSCl (2.3 mL, 18 mmol). The resulting mixture was refluxed for 16 hours, cooled to room temperature, and 1.0 M NaOH (30 mL) was added. The resultant solution was stirred for 20 hours, and acetonitrile was removed in vacuo. The aq. solution was washed with ether, cooled in ice bath, and neutralized with 1 N HCl (30 mL). The precipitate was filtered, washed with additional H2O, and dried to give 5-(2-chloro-3-methoxyphenyl)pyrimidine-2,4(1H,3H)-dione 3e (1.24 g, 82%) as a pale yellow solid. MS (CI) mlz 253.1, 255.1 (MH+).","ethyl 2-(2-chloro-3-methoxyphenyl)-3-(dimethylamino)acrylate | urea | NaI | acetonitrile | TMSCl | NaOH | resultant solution | acetonitrile | ether | ice | H2O | 5-(2-chloro-3-methoxyphenyl)pyrimidine-2,4(1H,3H)-dione"
US06576766B1,"To a solution of methyl 5-formyl-6-hydroxy-1-naphthoate (500 mg, 2.17 mmol) in CH2Cl2 (10.2 mL) at rt was added Et3N (483 mg, 4.78 mmol, 0.664 mL) followed by PhNTf2 (928 mg, 2.6 mmol). The mixture was stirred for 18 h and then diluted with Et2O and washed with 1.0 M HCl. The extract was dried with MgSO4 and concentrated in vacuo. The crude material was chromatographed on silica gel (20:1 hexanes/EtOAc), and the material thus obtained was recrystallized from hexanes to give 1.0 g of a 3:2 mixture of the title compound and PhNHTf (˜90% yield).",methyl 5-formyl-6-hydroxy-1-naphthoate | CH2Cl2 | Et3N | PhNTf2 | Et2O | HCl | MgSO4 | crude material | silica gel | hexanes | title compound | PhNHTf
US07368471B2,"{1-Benzyl-5-[4-(tert-butyl)phenyl]-1H-indol-3-yl}(oxo)acetic acid was prepared from ethyl {1-benzyl-5-[4-(tert-butyl)phenyl]-1H-indol-3-yl}(oxo)acetate (0.669 g, 1.52 mmol), potassium hydroxide (0.30 g, 5.3 mmol) in THF (15 mL) and water (15 mL) according to the procedure described in Step 4 of Example 5. Purification by crystallization from acetonitrile and drying at 90° C. furnished the title compound as a light yellow solid (0.391 g, 63%), mp: 210-211° C. (dec.). Mass spectrum (+APCI, [M+H]+) m/z 412; 1HNMR (400 MHz, DMSO-d6): δ 13.8-14.2 (br s, 1H), 8.7 (s, 1H), 8.4 (d, 1H, J=1.7 Hz), 7.65 (d, 1H, J=8.5 Hz), 7.55-7.6 (m, 3H), 7.5 (dd, 2H, J=6.5 Hz and 1.8 Hz), 7.3-7.35 (m, 5H), 5.6 (s, 2H), and 1.3 ppm (s, 9H). Elemental Analysis for C27H25NO3.0.1 H2O: Calculated: C, 78.46; H, 6.15; N, 3.39. Found: C, 78.34; H, 5.94; N, 3.35.",{1-Benzyl-5-[4-(tert-butyl)phenyl]-1H-indol-3-yl}(oxo)acetic acid | ethyl {1-benzyl-5-[4-(tert-butyl)phenyl]-1H-indol-3-yl}(oxo)acetate | potassium hydroxide | THF | water | acetonitrile | title compound
US08415345B2,"Following a procedure analogous to the procedure described in Example 25 using N-{2-chloro-3-[5-(2-chloro-4-pyrimidinyl)-2-(4-morpholinyl)-1,3-thiazol-4-yl]phenyl}-3-furansulfonamide (115 mg, 0.214 mmol) and dimethyl zinc in toluene (0.214 mL, 0.427 mmol), the title compound was obtained as a solid (60 mg, 51% yield). MS (ESI): 519 [M+H]+.","N-{2-chloro-3-[5-(2-chloro-4-pyrimidinyl)-2-(4-morpholinyl)-1,3-thiazol-4-yl]phenyl}-3-furansulfonamide | dimethyl zinc | toluene | title compound | solid"
US07226929B2,"A solution of tert-butyl (2S)-2-((3S)-3-{[(6-chloro-2-naphthyl)sulfonyl]amino}-2-oxopyrrolidin-1-yl)propanoate (0.1 g) in THF (5 ml) was cooled to −78° C. under nitrogen, and treated with lithium bis(trimethylsilyl) amide (1.0M solution in THF; 0.23 ml), followed by methyl tosylate (0.206 g). The resultant solution was allowed to reach room temperature and stirred for a further 16 h. The mixture was quenched with sodium acetate (0.074 g), stirred for 1 h and partitioned between water and ethyl acetate. The separated organic layer was washed with water, dried (over magnesium sulphate), and concentrated under reduced pressure. The residue was purified using SPE (silica, eluting with cyclohexane:ethyl acetate 10:1, 8:1, 5:1, 3:1, 2:1, 1:1) to give the title compound (0.101 g) as a colourless gum.",tert-butyl (2S)-2-((3S)-3-{[(6-chloro-2-naphthyl)sulfonyl]amino}-2-oxopyrrolidin-1-yl)propanoate | THF | nitrogen | lithium bis(trimethylsilyl) amide | methyl tosylate | resultant solution | sodium acetate | water | ethyl acetate | water | magnesium sulphate | silica | cyclohexane:ethyl acetate | title compound
US05998433,"To a solution of 0.181 g (0.543 mmol) of 6-(5-phenylpentylsulfonyl)-4,5,6,7-tetrahydrofuro[2,3-c]pyridine in 20 ml of acetic acid, 59 mg (0.65 mmol) of 50% aqueous dimethylamine and 53 mg (0.65 mmol) of 37% aqueous formaldehyde were added, followed by stirring at 100° C. for 1 hour. After the solvent was distilled off under reduced pressure, the residual solution was alkalified with aqueous sodium hydroxide and extracted with dichloromethane 3 times. The combined organic layer was dried over anhydrous magnesium sulfate; the solvent was distilled off under reduced pressure. The resulting crude product was purified by silica gel column chromatography (ethyl acetate to ethyl acetate/methanol=4/1) to yield the desired product.","6-(5-phenylpentylsulfonyl)-4,5,6,7-tetrahydrofuro[2,3-c]pyridine | acetic acid | dimethylamine | formaldehyde | dichloromethane | magnesium sulfate | crude product | silica gel | ethyl acetate | ethyl acetate/methanol | desired product"
US20150015931A1,"1,4-Bis(2-ethylhexyloxy)benzene (50.2 g, 0.150 mol) is dissolved in chloroform (150 ml) and cooled to 0° C. Nitric acid (70%, 17.0 g, 0.190 mol) is added dropwise. Water (50 ml) is added and the organic layer separated and dried (MgSO4) and evaporated to give the title compound as a yellow oil (56.9 g, 100%), which was >98% pure by HPLC. The material was used without further purification.","1,4-Bis(2-ethylhexyloxy)benzene | chloroform | Nitric acid | Water | MgSO4 | title compound"
US07105671B2,"A solution of 2-(3,4-dichloro-phenyl)-3-(tetrahydro-pyran-2-yl)-propionic acid (81 mg, 0.27 mmol) in N,N-dimethylformamide (5 mL) was treated with O-benzotriazol-1-yl-N,N,N′,N′-tetramethyluronium hexafluorophosphate (112 mg, 0.29 mmol), N,N-diisopropylethylamine (0.14 mL. 0.80 mmol), and 2-aminothiazole (40 mg, 0.40 mmol). The reaction was stirred at 25° C. for 16 h. At this time, the reaction was diluted with water (10 mL) and extracted with ethyl acetate (3×15 mL). The combined organic layers were washed with water (1×10 mL), a 1N aqueous sodium hydroxide solution (1×10 mL), a 1N aqueous hydrochloric acid solution (1×10 mL), and a saturated aqueous sodium chloride solution (1×10 mL), dried over sodium sulfate, filtered, and concentrated in vacuo. Flash chromatography (Merck Silica gel 60, 230–400 mesh, 90/10 hexanes/ethyl acetate to 60/40 hexanes/ethyl acetate) afforded 2-(3,4-dichloro-phenyl)-3-(tetrahydro-pyran-2-yl)-N-thiazol-2-yl-propionamide (35 mg, 34%) as a light yellow oil: EI-HRMS m/e calcd for C17H18Cl2N2O2S (M+) 384.0466, found 384.0468.","2-(3,4-dichloro-phenyl)-3-(tetrahydro-pyran-2-yl)-propionic acid | N,N-dimethylformamide | O-benzotriazol-1-yl-N,N,N′,N′-tetramethyluronium hexafluorophosphate | N,N-diisopropylethylamine | 2-aminothiazole | water | ethyl acetate | water | sodium hydroxide | hydrochloric acid | sodium chloride | sodium sulfate | Silica gel | hexanes/ethyl acetate | hexanes/ethyl acetate | 2-(3,4-dichloro-phenyl)-3-(tetrahydro-pyran-2-yl)-N-thiazol-2-yl-propionamide"
US20040138468A1,"An oven dried 100 mL three necked round bottom flask was charged, under positive pressure of argon, with NaCN (2.04 g, 41.6 mmol) CuI (660 mg, 3.47 mmol, 10 mol %), KI (1.14 g, 6.87 mmol, 20 mol %), and anhydrous toluene (25 mL). N,N′-Dimethylethylenediamine (3.7 μL, 35 mmol) and 5-bromo-m-xylene (4.7 mL, 35 mmol) were added dropwise under mechanical stirring. The reaction mixture was stirred at 110° C. for 24 h. The resulting suspension was allowed to reach room temperature, diluted with 30% aq ammonia (20 mL) and extracted with toluene (2×10 mL). The combined organic phases were dried over MgSO4, concentrated, and the residue was purified by distillation under reduced pressure (bp 100° C. @ 10 Torr) to provide the desired product as a white crystalline solid (4.08 g, 90% yield). Mp 42-43° C. (lit. 42.9° C., See Birch, S. F.; Dean, R. A.; Fidler, F. A.; Lowry, R. A. J. Am. Chem. Soc. 1949, 71, 1362). 1H NMR (400 MHz, CDCl3; lit. See Nomura, Y.; Takeuchi, Y. Tetrahedron 1969, 25, 3825): δ 7.27 (s, 2H), 7.23 (s, 1H), 2.36 (s, 6H); 13C NMR (100 MHz, CDCl3): 139.4, 135.0, 130.1, 119.7, 112.4, 21.5; IR (neat, cm−1): 2230, 1605, 1378, 907, 854, 682. Anal. Calcd. for C9H9N: C, 82.41; H, 6.92; N, 10.68. Found: C, 82.1 1; H, 6.88, N, 10.52.","three | argon | NaCN | toluene | N,N′-Dimethylethylenediamine | 5-bromo-m-xylene | ammonia | toluene | MgSO4 | desired product"
US05098996,"Fluoromethylbenzoylglycine t-butyl ester was treated with trifluoroacetic acid for one hour, and the product was purified by thin layer chromatography. Mp 233°-235°.",Fluoromethylbenzoylglycine t-butyl ester | trifluoroacetic acid
US07041677B2,"50% hydrogen peroxide (57 ml, 33.6 mg, 0.988 mmol) was added to a solution of 3-carboxymethylthio-7-fluoro-1-methyl-4-quinolone (4) in acetic acid (3.6 ml) at 60° C. and the mixture was stirred at 55° C. for 4 h. The hot mixture was diluted with water (12 ml) and cooled to 0° C. A white solid that precipitated was filtered off and dried under high vacuum. The yield of 3-Carboxymethylsulfinyl-7-fluoro-1-methyl-4-quinolone was 185 mg (72.7%) (5).",hydrogen peroxide | 3-carboxymethylthio-7-fluoro-1-methyl-4-quinolone | acetic acid | water | 3-Carboxymethylsulfinyl-7-fluoro-1-methyl-4-quinolone
US06949542B2,"The title compound was prepared from (2-amino-5-cyclopropylmethoxy-4-trifluoromethyl-phenyl)-carbamic acid tert-butyl ester (Example J29) (260 mg, 0.75 mmol) and 3-[3-(2-methyl-pyridin-4-yl)-phenyl]-3-oxo-propionic acid tert-butyl ester (Example K12) (234 mg, 0.75 mmol) according to the general procedure M. Obtained as an amorphous yellow substance (325 mg, 74%).",title compound | (2-amino-5-cyclopropylmethoxy-4-trifluoromethyl-phenyl)-carbamic acid tert-butyl ester | 3-[3-(2-methyl-pyridin-4-yl)-phenyl]-3-oxo-propionic acid tert-butyl ester
US09273029B2,"Reaction of 4-[6-amino-5-(pyridin-4-ylcarbamoyl)-pyridin-3-yl]-benzoic acid with N,N,N′-trimethylethylenediamine gives “A90”; method 2: HPLC/MS: 1.55 min, [M+H]419;","4-[6-amino-5-(pyridin-4-ylcarbamoyl)-pyridin-3-yl]-benzoic acid | N,N,N′-trimethylethylenediamine"
US09120744B2,"To a solution of 3,4-dimethoxybenzenesulfonyl chloride (0.750 g, 3.17 mmol), triethylamine (1.12 mL, 7.93 mmol) in 10 mL of ethyl acetate, octylamine (0.525 mL, 3.17 mmol) was added dropwise and the resulting solution was stirred overnight. The reaction mixture was filtered and the filtrate was washed 1N HCl (2×), dried with MgSO4, filtered and concentrated in vacuo to afford 0.611 g (78%) of the title compound as a white solid.","3,4-dimethoxybenzenesulfonyl chloride | triethylamine | ethyl acetate | octylamine | HCl | MgSO4 | title compound"
US07118787B2,"A mixture of 1-bromododecane (43.5 g, 0.22 mol), 4-hydroxybenzaldehyde (25 g, 0.20 mol), potassium carbonate (69 g, 0.5 mol) and butanone (500 cm3) was heated under reflux for 24 hours. The cooled solution was filtered and the filtrate evaporated down under reduced pressure. The crude product was then distilled at 142° C.@0.6 mmHg, to give a liquid, which crystallised on cooling to yield 39.2 g (67.6%) of a white solid.",1-bromododecane | 4-hydroxybenzaldehyde | potassium carbonate | butanone | crude product | white solid
US04716160,"Ethyl 7-chloro-1H-pyrazolo[4,3-b]pyridine-6-carboxylate (4.5 g 0.02 mole) and aminothiophene (2.0 g) [prepared from 2-nitrothiophene (supplied by Aldrich and shown by nmr to contain 15% of 3-nitrothiophene) by reduction using either H2 ; 10% Pd/C or stannous chloride] were stirred together under nitrogen for 24 hours. The ethanol was removed under reduced pressure. The resulting brown oil was purified by column chromatography on silica eluting with 5% methanol/ether to give the title compound as a beige solid (0.600 g), mp 188°-190° C.","Ethyl 7-chloro-1H-pyrazolo[4,3-b]pyridine-6-carboxylate | aminothiophene | 2-nitrothiophene | Pd/C | stannous chloride | nitrogen | ethanol | silica | methanol/ether | title compound"
US09346815B2,"Using synthetic method analoguous to that of N-[3-[5-chloro-2-(difluoromethoxy)phenyl]-1-(2-[[(1R)-1-phenylethyl]amino]ethyl)-1H-pyrazol-4-yl]pyrazolo[1,5-a]pyrimidine-3-carboxamide, the title compound was prepared from methyl 2-aminoacetate hydrochloride and DIEA. LCMS (Method 28) [M+H]+=520.1, RT=0.85 min. 1H NMR (300 MHz, DMSO-d6) δ: (ppm) 9.73 (s, 1H), 9.33 (dd, 1H, J=1.8, 6.9 Hz), 8.69-8.67 (m, 2H), 8.36 (s, 1H), 7.65-7.61 (m, 2H), 7.44 (d, 1H, J=9.3 Hz), 7.28 (dd, 1H, J=4.2, 7.2 Hz), 7.00 (t, 1H, J=73.5 Hz), 4.22 (t, 2H, J=6.0 Hz), 3.62 (s, 3H), 3.37 (s, 2H), 2.98 (t, 2H, J=6.0 Hz), 2.27 (br, 1H).","N-[3-[5-chloro-2-(difluoromethoxy)phenyl]-1-(2-[[(1R)-1-phenylethyl]amino]ethyl)-1H-pyrazol-4-yl]pyrazolo[1,5-a]pyrimidine-3-carboxamide | title compound | methyl 2-aminoacetate hydrochloride | DIEA"
US09278981B2,"The title compound was prepared in an analogous fashion to that described in Example 169 using 5-bromo-N-(4-(chlorodifluoromethoxy)phenyl)-6-(ethyl(2-hydroxyethyl)amino)nicotinamide (Stage 182.1) and 3-fluoro-5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyridine to afford an off-white foam. HPLC (Condition 4) tR=5.71 min, UPLC-MS (Condition 3) tR=1.11 min, m/z=481.3 [M+H]+; 1H-NMR (400 MHz, DMSO-d6) δ ppm 0.88 (t, J=6.84 Hz, 3H) 3.15 (m, J=7.00 Hz, 2H) 3.32-3.41 (m, 2H) 3.42-3.52 (m, 2H) 4.61 (t, J=5.08 Hz, 1H) 7.33 (d, J=8.60 Hz, 2H) 7.83 (d, J=0.78 Hz, 2H) 7.95 (d, J=1.17 Hz, 1H) 8.06 (d, J=1.00 Hz, 1H) 8.52-8.66 (m, 2H) 8.75 (d, J=2.74 Hz, 1H) 10.25 (s, 1H).","title compound | 5-bromo-N-(4-(chlorodifluoromethoxy)phenyl)-6-(ethyl(2-hydroxyethyl)amino)nicotinamide | 3-fluoro-5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyridine"
US06001856,"A solution of of N-(5-bromo-pyridin-2-yl)-acetamide (4.30 g, 20 mmol) in acetonitrile (15 ml) and triethylamine (5.04 ml) was treated with palladium acetate (45 mg, 0.2 mmol) and tri-o-tolylphosphine (203 mg, 0.66 mmol). The mixture was placed in a pressure reactor under 50 psig of ethylene pressure and heated at 85° C. for 66 hours. The reaction mixture was cooled, vented, and partitioned between phosphate buffer (0.1 M, pH 6.6) and ethyl acetate. The aqueous phase was extracted with ethyl acetate twice more. The combined ethyl acetate extracts were washed with additional phosphate buffer, brine and dried over sodium sulfate. The extracts were filtered and evaporated to afford 2.06 g (63%) of the title product as a flaky crystalline residue. Recrystallization from ethyl acetate/cyclohexane gave colorless flakes. mp 120-121° C. 1H NMR (CDCl3): δ=8.55 (br, 1 H); 8.24 (d, 1 H); 8.15 (d, 1 H); 7.76 (d of d, 1H); 6.64 (d of d, 1 H); 5.73 (d, 1 H); 5.28 (d, 1 H); 2.19 (s, 3 H). MS (Cl): m/z=163 (M+H+).",N-(5-bromo-pyridin-2-yl)-acetamide | acetonitrile | triethylamine | palladium acetate | tri-o-tolylphosphine | ethylene | phosphate | ethyl acetate | ethyl acetate | ethyl acetate | phosphate | brine | sodium sulfate | title product
US20150183803A1,"The title compound was prepared from ({[({[(3S,11aR)-8-({[(2,4-difluorophenyl)methyl]amino}carbonyl)-3-methyl-5,7-dioxo-2,3,5,7,11,11a-hexahydro[1,3]oxazolo[3,2-a]pyrido[1,2-d]pyrazin-6-yl]oxy}methyl)oxy]carbonyl}oxy)acetic acid (64 mg, 0.119 mmol), (2-pyridinylmethyl)amine (0.02 mL, 0.179 mL). N,N-disopropylethylamine (0.03 mL, 0.179 mL), and HATU (69 mg, 0.179 mmol), using a process similar to that described in example 16, step (a). Purification by silica gel chromatography yielded the title compound as a white solid. 1H NMR (CDCl3) δ 10.09 (m, 1H), 8.46 (d, J=5.2 Hz, 1H), 8.38 (s, 1H), 7.75 (m, 1H), 7.59 (m, 1H), 7.34-7.26 (m, 2H), 7.14 (m, 1H), 6.78 (m, 2H), 6.04 (d, J=6.8 Hz, 1H), 5.87 (d, J=6.8 Hz, 1H), 5.27-5.22 (m, 2H), 4.80-4.52 (m, 5H), 4.32-4.22 (m, 3H), 3.82 (m, 1H), 3.61 (m, 1H), 1.26 (d, J=6 Hz, 3H). ES+ MS: 628 (M+1).","title compound | ({[({[(3S,11aR)-8-({[(2,4-difluorophenyl)methyl]amino}carbonyl)-3-methyl-5,7-dioxo-2,3,5,7,11,11a-hexahydro[1,3]oxazolo[3,2-a]pyrido[1,2-d]pyrazin-6-yl]oxy}methyl)oxy]carbonyl}oxy)acetic acid | (2-pyridinylmethyl)amine | HATU | silica gel | title compound"
US20100292225A1,"A flask was charged with 5-(6-chloro-1-methyl-1H-benzo[d]imidazol-2-yl)nicotinaldehyde (100 mg, 0.368 mmol), ethanesulfonamide (80 mg, 0.736 mmol) and toluene (3 mL), and titanium isopropoxide (157 mg, 0.552 mmol) was added dropwise. The mixture was stirred at 120° C. overnight. The mixture was concentrated in vacuo and the residue was taken up in DCM (20 mL) and MeOH (20 mL), and NaBH4 (0.0557 g, 1.47 mmol) was added at 0° C. The mixture was stirred at 0° C. for 30 min. Water (1 mL) was added and the mixture was stirred for 5 min. DMF (5 mL) was added and the suspension was filtered. The filtrate was purified by Xbridge RP 18 eluting with a 20 to 70% ACN-water gradient to give the title compound. HRMS: (ESI) m/z 365.0839 [(M+H)+Calcd for C16H18ClN4O2S 365.0834]. 1H NMR (400 MHz, DMSO-d6) δ ppm 1.21 (t, J=7.33 Hz, 3H) 3.06 (q, J=7.33 Hz, 2H) 3.92 (s, 3H) 4.33 (s, 2H) 7.30 (dd, J=8.46, 2.15 Hz, 1H) 7.73 (d, J=8.59 Hz, 1H) 7.77 (s, 1H) 7.86 (d, J=2.02 Hz, 1H) 8.25 (t, J=2.02 Hz, 1H) 8.72 (d, J=2.02 Hz, 1H) 8.97 (d, J=2.27 Hz, 1H).",5-(6-chloro-1-methyl-1H-benzo[d]imidazol-2-yl)nicotinaldehyde | ethanesulfonamide | toluene | titanium isopropoxide | MeOH | NaBH4 | Water | DMF | ACN-water | title compound
US07144899B2,"The title compound was prepared from N-[5-chloro-2-(1H-tetraazol-1-yl)benzyl]-L-prolinamide (hydrochloride salt, Example 26, Step B, 55 mg, 0.16mmol) and (2R)-hydroxy-3,3-dimethylbutyric acid (22 mg, 0.16 mmol) essentially according to the EDC coupling procedure described in Example 27, Step C (without the deprotection step). The mixture was stirred for 18 h at ambient temperature and was then concentrated in vacuo. The residue was purified directly by semi-preparative HPLC using a Waters Xterra RP8 column (1.9 cm×30 cm) using a 30 minute gradient of 95/5-water/MeCN to 100% MeCN with 0.1% TFA as the mobile phase at a flow rate of 20 mL/min. The product-containing fractions were concentrated in vacuo to afford the title compound as a white crystalline solid (62 mg). HPLC RT=2.86 min (Method A); LCMS m/z=421.3; 1H NMR (400 MHz, CDCl3): δ 9.15 (s, 1H), 7.62 (d, J=2.2 Hz, 1H), 7.51 (br m, 1H), 7.44 (dd, J=2.2, 8.4 Hz, 1H), 7.25 (d, J=8.6 Hz, 1H), 4.5 (dd, J=3.8, 8.6 Hz, 1H) 4.25 (d, J=5.3 Hz, 1H), 4.2 (m, 1H), 4.15 (s, 1H) 3.69 (m, 1H), 3.57 (m, 1H), 2.73 (br s, 1H), 1.8–2.1 (m, 4H), 1.0 (s, 9H)).","title compound | N-[5-chloro-2-(1H-tetraazol-1-yl)benzyl]-L-prolinamide | (2R)-hydroxy-3,3-dimethylbutyric acid | EDC | title compound"
US04599330,"To a mixture of 6.92 g (0.045 mol) of 4-methyl-3,3-difluoro-1,4-pentanediol and 28 mL of pyridine at 0° C. was added 16 mL of acetic anhydride and the mixture was stirred at 0° C. for 1 hr and at 25° C. for 1 hr. The mixture was added to 15 mL of methanol and the solution was evaporated to dryness to yield oily 4-methyl-3,3-difluoro-1,4-pentanediol 1-acetate.","4-methyl-3,3-difluoro-1,4-pentanediol | pyridine | acetic anhydride | methanol | 4-methyl-3,3-difluoro-1,4-pentanediol 1-acetate"
US20100144702A1,"To a solution of triphenylphosphine oxide (2.7 g) in dichloromethane (6 mL) was added dropwise trifluoromethanesulfonic anhydride (1.2 mL) at 0° C., and the mixture was stirred at 0° C. for 15 min. The obtained suspension was diluted with dichloromethane (19 mL), and a solution of S-benzyl-N-({5-(2-methoxyethoxy)-7-[methyl(pyridin-2-ylsulfonyl)amino]-1H-indol-2-yl)carbonyl)-L-cysteine methyl ester (1.0 g) and thioanisole (1.5 mL) in dichloromethane (25 mL) was added. The reaction mixture was stirred at 0° C. for 1 hr, saturated aqueous sodium hydrogencarbonate solution was added, and the mixture was concentrated. The residue was extracted with ethyl acetate. The ethyl acetate layer was washed with water and saturated brine, dried (MgSO4), and concentrated. The obtained residue was subjected to basic silica gel column chromatography, and eluted with hexane-ethyl acetate (1:1, volume ratio) to give a mixture of methyl (4R)-2-{5-(2-methoxyethoxy)-7-[methyl(pyridin-2-ylsulfonyl)amino]-1H-indol-2-yl}-4,5-dihydro-1,3-thiazole-4-carboxylate and triphenylphosphine oxide. The obtained mixture of the ester and triphenylphosphine oxide was dissolved in tetrahydrofuran (5 mL), sodium borohydride (0:053 mg) was added at 0° C., and methanol (2.5 mL) was added dropwise at 0° C. The reaction mixture was stirred at 0° C. for 1 hr, and then at room temperature for 3 hr. Water was added, the mixture was concentrated, and the residue was extracted with ethyl acetate. The ethyl acetate layer was washed with water and saturated brine, dried (MgSO4), and concentrated. The obtained residue was subjected to silica gel column chromatography, and eluted with hexane-ethyl acetate (4:1-0:1, volume ratio) to give the title compound (0.27 g, yield 36%) .as a colorless amorphous solid. MS:477(MH+).","triphenylphosphine oxide | dichloromethane | trifluoromethanesulfonic anhydride | dichloromethane | S-benzyl-N-({5-(2-methoxyethoxy)-7-[methyl(pyridin-2-ylsulfonyl)amino]-1H-indol-2-yl)carbonyl)-L-cysteine methyl ester | ester | thioanisole | dichloromethane | sodium hydrogencarbonate | ethyl acetate | ethyl acetate | water | brine | MgSO4 | hexane-ethyl acetate | ethyl acetate | methyl (4R)-2-{5-(2-methoxyethoxy)-7-[methyl(pyridin-2-ylsulfonyl)amino]-1H-indol-2-yl}-4,5-dihydro-1,3-thiazole-4-carboxylate | triphenylphosphine oxide | triphenylphosphine oxide | tetrahydrofuran | sodium borohydride | methanol | Water | ethyl acetate | water | brine | MgSO4 | hexane-ethyl acetate | title compound"
US07981874B2,"To a solution of methyl 4-({[2-[(tert-butoxycarbonyl)amino]-5-(2-thienyl)phenyl]amino}carbonyl)benzoate (3.20 g, 7.07 mmol) in 1:1:2 H2O:MeOH:THF (80 mL) was added LiOH (1.20 g, 50.1 mmol). The reaction was stirred at room temperature for 18 h, diluted with EtOAc, washed with 2 N HCl, dried (Na2SO4), and evaporated to give the desired product as a red solid. MS: cal'd 461 (MNa+), exp 461 (MNa+).",methyl 4-({[2-[(tert-butoxycarbonyl)amino]-5-(2-thienyl)phenyl]amino}carbonyl)benzoate | H2O | MeOH | THF | LiOH | EtOAc | HCl | Na2SO4 | desired product
US05610295,"A solution of the product of step (a) (6.93 g, 19.0 mmol) in ethanol (60 ml) was added to a suspension of 10% Pd/C (10.67 g) in isopropanol (50 ml) plus 5 drops of concentrated hydrochloric acid. The reaction mixture was heated to 50° C. and 50 psi (about 3.5×105Nm-2) in a Parr bottle for 4 h. The catalyst was filtered off and the filtrate concentrated under reduced pressure to afford an oil. The oil was dissolved in water (80 ml), cooled (ice/water) and basified with aqueous sodium hydroxide (2M). The basic phase was washed with diethyl ether (3×50 ml) and the combined organic phases washed with brine (50 ml), water (50 ml), dried (MgSO4) and concentrated to afford the title compound as an oil (3.38 g, 68%).",product | ethanol | Pd/C | isopropanol | hydrochloric acid | water | ice/water | water | sodium hydroxide | diethyl ether | brine | MgSO4 | title compound
US08853208B2,3-Amino-5-[2-(1-hydroxycyclopentyl)ethyl]thiophene-2-carboxylic acid methyl ester and dimethoxymethyldimethylamine were reacted by method B. The product with the molecular weight of 324.45 (C16H24N2O3S) was obtained in this way; MS (ESI): 325 (M+H+).,3-Amino-5-[2-(1-hydroxycyclopentyl)ethyl]thiophene-2-carboxylic acid methyl ester | dimethoxymethyldimethylamine | C16H24N2O3S
