file_name,Paragraph,IUPAC,smiles,1H NMR text,13C NMR text,1H NMR conditions,1H NMR data,13C NMR conditions,13C NMR data
PMC6225125,"3.9. Synthesis of N2,N2,N4,N4-tetrakis(2-methoxyethyl)-6-(propynyloxy)-1,3,5-triazine-2,4-diamine (9) Pale yellow powder. Yield: 1.3 g (67%). m.p. 112–115 °C. IR (KBr pellet, cm−1) ν(C–H) 2992, 2984, ν(C=N) 1585. 1H NMR (CDCl3, ppm) δ 3.26 (s, 6H), 3.50 (t, J = 5.0 Hz, 4H), 3.77 (t, J = 5.0 Hz, 4H), 5.00 (s, 2H). 13C NMR (CDCl3, ppm) δ 48.3 (NCH2), 59.2 (OCH2), 62.9 (CH3O), 67.5 (CH3OCH2), 70.4 (terminal CH), 161.7, 175.6 (triazine ring). ","N2,N2,N4,N4-tetrakis(2-methoxyethyl)-6-(propynyloxy)-1,3,5-triazine-2,4-diamine",CC#COC1=NC(N(CCOC)CCOC)=NC(N(CCOC)CCOC)=N1,"1H NMR (CDCl3, ppm) δ 3.26 (s, 6H), 3.50 (t, J = 5.0 Hz, 4H), 3.77 (t, J = 5.0 Hz, 4H), 5.00 (s, 2H)","13C NMR (CDCl3, ppm) δ 48.3 (NCH2), 59.2 (OCH2), 62.9 (CH3O), 67.5 (CH3OCH2), 70.4 (terminal CH), 161.7, 175.6 (triazine ring)","CDCl3, ppm","3.26, 3.50, 3.77, 5.00","CDCl3, ppm","48.3, 59.2, 62.9, 67.5, 70.4, 161.7, 175.6"
PMC6225165," (E)-16-((1-(3-bromophenyl)-1H-1,2,3-triazol-4-yl)methylene)-3-hydroxy-10,13-dimethyl-1,3,4,7,8,9,10,11,12,13,15,16-dodecahydro-2H-cyclopenta[a]phenan- thren-17(14H)-one (2j) Yield 98%. 1H-NMR (300 MHz, CDCl3) δ 8.09 (s, 1H, triazole-H), 7.97 (d, J = 6 Hz, 1H, -CO-C=CH), 7.75 (dd, J1 = 6 Hz, J2 = 3 Hz, 1H, Ar-H), 7.63 (t, J = 3 Hz, 1H, Ar-H), 7.48–7.43 (m, 2H, Ar-H), 5.43 (s, 1H, C6-H), 3.57 (s, 1H, -OH), 3.22 (dd, J1 = 18 Hz, J2 = 6 Hz, 1H, C3-H), 2.57–2.46 (m, 1H), 2.38–2.25 (m, 3H), 2.06–1.86 (m, 9H), 1.52–1.40 (m, 3H), 1.15–1.06 (m, 4H), 1.01 (m, 3H); 13C-NMR (75 MHz, CDCl3) δ 209.31, 145.07, 141.06, 138.42, 137.55, 132.10, 131.22, 123.61, 123.42, 122.35, 120.91, 119.48, 119.10, 71.58, 50.35, 49.37, 47.72, 42.21, 37.16, 36.72, 31.56, 31.20, 30.98, 29.69, 20.42, 19.47, 14.29; ESI-HR MS (m/z): calcd. for C28H33BrN3O2+ [M + H]+: 522.1751; found: 522.1740. Purity: 98.860% by HPLC (A: H2O; B: methanol, graded: 60–100%), tR 20.073 min, λ: 292 nm. ","(E)-16-((1-(3-bromophenyl)-1H-1,2,3-triazol-4-yl)methylene)-3-hydroxy-10,13-dimethyl-1,3,4,7,8,9,10,11,12,13,15,16-dodecahydro-2H-cyclopenta[a]phenan-thren-17(14H)-one",O=C1/C(CC2C3CC=C4CC(O)CCC4(C)C3CCC12C)=C/C5=CN(C6=CC=CC(Br)=C6)N=N5,"1H-NMR (300 MHz, CDCl3) δ 8.09 (s, 1H, triazole-H), 7.97 (d, J = 6 Hz, 1H, -CO-C=CH), 7.75 (dd, J1 = 6 Hz, J2 = 3 Hz, 1H, Ar-H), 7.63 (t, J = 3 Hz, 1H, Ar-H), 7.48–7.43 (m, 2H, Ar-H), 5.43 (s, 1H, C6-H), 3.57 (s, 1H, -OH), 3.22 (dd, J1 = 18 Hz, J2 = 6 Hz, 1H, C3-H), 2.57–2.46 (m, 1H), 2.38–2.25 (m, 3H), 2.06–1.86 (m, 9H), 1.52–1.40 (m, 3H), 1.15–1.06 (m, 4H), 1.01 (m, 3H)","13C-NMR (75 MHz, CDCl3) δ 209.31, 145.07, 141.06, 138.42, 137.55, 132.10, 131.22, 123.61, 123.42, 122.35, 120.91, 119.48, 119.10, 71.58, 50.35, 49.37, 47.72, 42.21, 37.16, 36.72, 31.56, 31.20, 30.98, 29.69, 20.42, 19.47, 14.29","300 MHz, CDCl3","8.09, 7.97, 7.75, 7.63, 7.48–7.43, 5.43, 3.57, 3.22, 2.57–2.46, 2.38–2.25, 2.06–1.86, 1.52–1.40, 1.15–1.06, 1.01","75 MHz, CDCl3","209.31, 145.07, 141.06, 138.42, 137.55, 132.10, 131.22, 123.61, 123.42, 122.35, 120.91, 119.48, 119.10, 71.58, 50.35, 49.37, 47.72, 42.21, 37.16, 36.72, 31.56, 31.20, 30.98, 29.69, 20.42, 19.47, 14.29"
PMC6225168,"3.2.7. Synthesis of 3,6-(4-Cyano-thiophen-2-yl)-2,5-bis(2-decyltetradecyl)-pyrrolo[3,4-c]pyrrole-1,4-dione (M9)M9 was synthesized from compound 4 and purified according to the procedure described for M7 and M8. (Y = 52%). 1H-NMR (400 MHz, CDCl3) δ (ppm): 8.91 (d, J = 1.2 Hz, 2H), 8.15 (d, J = 1.2 Hz, 2H), 3.95 (d, J = 7.7 Hz, 4H), 1.78(br, 2H), 1.39–1.09 (m, 80H), 0.96–0.78 (m, 12H). 13C-NMR (101 MHz, CDCl3) δ (ppm): 161.1, 139.0, 138.1, 135.1, 131.2, 113.9, 112.4, 109.0, 46.3, 31.9, 29.9, 29.7, 29.6, 29.5, 26.2, 22.6, 14.1. HRMS (APPI+): m/z calcd for C63H103N4O2S2: 1023.7522; found: 1023.7546 [M + H]+.  3.2.8. Synthesis of P3","3,6-(4-Cyano-thiophen-2-yl)-2,5-bis(2-decyltetradecyl)-pyrrolo[3,4-c]pyrrole-1,4-dione",,"1H-NMR (400 MHz, CDCl3) δ (ppm): 8.91 (d, J = 1.2 Hz, 2H), 8.15 (d, J = 1.2 Hz, 2H), 3.95 (d, J = 7.7 Hz, 4H), 1.78(br, 2H), 1.39–1.09 (m, 80H), 0.96–0.78 (m, 12H)","13C-NMR (101 MHz, CDCl3) δ (ppm): 161.1, 139.0, 138.1, 135.1, 131.2, 113.9, 112.4, 109.0, 46.3, 31.9, 29.9, 29.7, 29.6, 29.5, 26.2, 22.6, 14.1","400 MHz, CDCl3","8.91, 8.15, 3.95, 1.78, 1.39–1.09, 0.96–0.78","101 MHz, CDCl3","161.1, 139.0, 138.1, 135.1, 131.2, 113.9, 112.4, 109.0, 46.3, 31.9, 29.9, 29.7, 29.6, 29.5, 26.2, 22.6, 14.1"
PMC6225212,"tert-Butyl (S)-(1-(2-(2-(2,2,2-trifluoroethoxy)phenoxy)ethyl)pyrrolidin-3-yl)carbamate (7) Compound 7 was prepared using (S)-3-Boc-amino-pyrrolidine (0.75 g, 4.03 mmol), K2CO3 (1.67 g, 12.09 mmol), KI (0.01 g, 0.08 mmol), and (aryloxy)ethyl bromide 4 (1.5 g, 4.84 mmol). Yellow oil 1.22 g, (isolated yield 75%), following chromatographic purification over silica gel with CH2Cl2/MeOH (9/0.7 v/v); UPLC/MS purity 98%, tR = 4.84. C19H27F3N2O4, MW 404.43, Monoisotopic Mass 404.19, [M + H]+ 405.3. 1H-NMR (300 MHz, CDCl3) δ 1.43 (2, 9H, (CH3)3–C), 1.51–1.64 (m, 1H, pyrrolidine), 2.04–2.18 (m, 1H, pyrrolidine), 2.33 (td, J = 8.91, 7.16 Hz, 1H, pyrrolidine), 2.71–2.92 (m, 4H, pyrrolidine), 3.45 (t, J = 6.5 Hz, 2H, N–CH2–CH2), 3.79 (br.s, 1H, SO2–NH–CH), 4.29 (t, J = 6.5 Hz, 2H, O–CH2–CH2), 4.36 (q, J = 8.4 Hz, 2H, O–CH2–CF3), 6.82 (dd, J = 5.2, 1.0 Hz, 1H, Ar–H), 6.99 (td, J = 7.6, 1.1 Hz, 1H, Ar–H), 7.14 (td, J = 8.0, 1.8 Hz, 1H, Ar–H), 7.24–7.28 (m, 1H, Ar–H). 13C-NMR (75 MHz, CDCl3) δ 28.2, 29.0, 32.4, 52.7, 54.0, 60.7, 64.1, 65.8, 66.1, 79.2, 120.7, 122.0,122.7, 123.5, 126.3, 128.9, 135.3, 156.5.  7.1.6. General Procedure for Preparation of Final Compounds (8–18)","tert-Butyl (S)-(1-(2-(2-(2,2,2-trifluoroethoxy)phenoxy)ethyl)pyrrolidin-3-yl)carbamate",O=C(OC(C)(C)C)N[C@@H]1CN(CCOC2=CC=CC=C2OCC(F)(F)F)CC1,"1H-NMR (300 MHz, CDCl3) δ 1.43 (2, 9H, (CH3)3–C), 1.51–1.64 (m, 1H, pyrrolidine), 2.04–2.18 (m, 1H, pyrrolidine), 2.33 (td, J = 8.91, 7.16 Hz, 1H, pyrrolidine), 2.71–2.92 (m, 4H, pyrrolidine), 3.45 (t, J = 6.5 Hz, 2H, N–CH2–CH2), 3.79 (br.s, 1H, SO2–NH–CH), 4.29 (t, J = 6.5 Hz, 2H, O–CH2–CH2), 4.36 (q, J = 8.4 Hz, 2H, O–CH2–CF3), 6.82 (dd, J = 5.2, 1.0 Hz, 1H, Ar–H), 6.99 (td, J = 7.6, 1.1 Hz, 1H, Ar–H), 7.14 (td, J = 8.0, 1.8 Hz, 1H, Ar–H), 7.24–7.28 (m, 1H, Ar–H)","13C-NMR (75 MHz, CDCl3) δ 28.2, 29.0, 32.4, 52.7, 54.0, 60.7, 64.1, 65.8, 66.1, 79.2, 120.7, 122.0,122.7, 123.5, 126.3, 128.9, 135.3, 156.5","300 MHz, CDCl3","1.43, 1.51–1.64, 2.04–2.18, 2.33, 2.71–2.92, 3.45, 3.79, 4.29, 4.36, 6.82, 6.99, 7.14, 7.24–7.28","75 MHz, CDCl3","28.2, 29.0, 32.4, 52.7, 54.0, 60.7, 64.1, 65.8, 66.1, 79.2, 120.7, 122.0, 122.7, 123.5, 126.3, 128.9, 135.3, 156.5"
PMC6225268," 3-Bromo-N,N-dimethylbenzothioamide (3h) [35]. 1H-NMR (CDCl3, 400 MHz): δ (ppm): 7.50–7.46 (m, 2H), 7.27–7.22 (m, 2H), 3.60 (s, 3H), 3.19 (s, 3H); 13C-NMR (CDCl3, 100 MHz): δ (ppm): 199.01, 144.98, 131.56, 129.99, 128.68, 124.30, 122.38, 44.19, 43.19; GC-MS (EI) m/z (%) 244.95 (64), 243.95 (100), 242.95 (65, M+), 241.95 (95), 200.90 (43), 198.90 (43), 120.00 (51). ","3-Bromo-N,N-dimethylbenzothioamide",S=C(N(C)C)C1=CC=CC(Br)=C1,"1H-NMR (CDCl3, 400 MHz): δ (ppm): 7.50–7.46 (m, 2H), 7.27–7.22 (m, 2H), 3.60 (s, 3H), 3.19 (s, 3H)","13C-NMR (CDCl3, 100 MHz): δ (ppm): 199.01, 144.98, 131.56, 129.99, 128.68, 124.30, 122.38, 44.19, 43.19","CDCl3, 400 MHz","7.50–7.46, 7.27–7.22, 3.60, 3.19","CDCl3, 100 MHz","199.01, 144.98, 131.56, 129.99, 128.68, 124.30, 122.38, 44.19, 43.19"
PMC6225319,"3.3. Characterization Data 3-(3-(Benzylamino)propyl)indolin-2-one (1a): Yellow oil. 1H-NMR (300 MHz, CDCl3) δ 8.47 (br, 1H), 7.31–7.30 (m, 4H), 7.24–7.16 (m, 3H), 7.03–6.98 (t, J = 7.5, 1H), 6.86–6.84 (d, J = 7.5 Hz, 1H), 3.78 (s, 2H), 3.49–3.45 (t, J = 6.0 Hz, 1H), 2.68–2.63 (m, 2H), 2.49 (br, 1H), 2.05–1.98 (dd, J = 14.1, 8.1 Hz, 2H), 1.66–1.53 (m, 2H). 13C-NMR (126 MHz, DMSO-d6) δ 178.7, 142.7, 136.2, 129.4, 129.0, 128.3, 127.7, 127.6, 124.0, 121.2, 109.2, 51.3, 47.3, 44.7, 27.2, 23.6. IR νmax (KBr, film, cm−1): 3203, 3061, 2929, 2856, 1683, 1471, 751. HRMS (ESI): calcd for C18H21ON2+ [M + H]+: 281.1648, found: 281.1647. ",3-(3-(Benzylamino)propyl)indolin-2-one,O=C1NC2=C(C=CC=C2)C1CCCNCC3=CC=CC=C3,"1H-NMR (300 MHz, CDCl3) δ 8.47 (br, 1H), 7.31–7.30 (m, 4H), 7.24–7.16 (m, 3H), 7.03–6.98 (t, J = 7.5, 1H), 6.86–6.84 (d, J = 7.5 Hz, 1H), 3.78 (s, 2H), 3.49–3.45 (t, J = 6.0 Hz, 1H), 2.68–2.63 (m, 2H), 2.49 (br, 1H), 2.05–1.98 (dd, J = 14.1, 8.1 Hz, 2H), 1.66–1.53 (m, 2H)","13C-NMR (126 MHz, DMSO-d6) δ 178.7, 142.7, 136.2, 129.4, 129.0, 128.3, 127.7, 127.6, 124.0, 121.2, 109.2, 51.3, 47.3, 44.7, 27.2, 23.6","300 MHz, CDCl3","8.47, 7.31–7.30, 7.24–7.16, 7.03–6.98, 6.86–6.84, 3.78, 3.49–3.45, 2.68–2.63, 2.49, 2.05–1.98, 1.66–1.53","126 MHz, DMSO-d6","178.7, 142.7, 136.2, 129.4, 129.0, 128.3, 127.7, 127.6, 124.0, 121.2, 109.2, 51.3, 47.3, 44.7, 27.2, 23.6"
PMC6225469," 2-(3,5-Dimethyl-1H-pyrazol-1-yl)-5-methyl-6-(p-tolyldiazenyl)-4H-1,3,4-thiadiazine (15b). Brown powder, yield (86%), m.p. 205–206 °C (EtOH); IR (νmax, cm−1): 3156 (NH), 1683 (C=N), 1591–1456 (C=C); 1H-NMR (500 MHz, CDCl3) δH (ppm): 2.26 (s, 3H, CH3), 2.32 (s, 3H, CH3), 2.51 (s, 3H, CH3), 2.57 (s, 3H, CH3), 6.04 (s, 1H, pyrazole-H4), 7.32 (dd, 2H, J = 6 Hz, Ar-H), 7.86 (dd, 2H, J = 8.5 Hz, Ar-H), 11.52 (s, D2O exchangeable, 1H, NH); 13C-NMR (125 MHz, CDCl3) δC (ppm): 8.54 (CH3), 13.2 (CH3), 18.6 (CH3), 18.6 (CH3), 103.3, 114.9, 121.0, 129.1, 129.3, 129.6, 148.9, 150.6, 159.2, 189.5; MS m/z (%): 326 [M]+ (30%), 299 (100); Anal. Calcd. for C16H18N6S (326.42): C, 58.87; H, 5.56; N, 25.75, Found: C, 58.49; H, 5.27; N, 25.41%. ","2-(3,5-Dimethyl-1H-pyrazol-1-yl)-5-methyl-6-(p-tolyldiazenyl)-4H-1,3,4-thiadiazine",CC1=CC=C(N=NC2=C(C)NN=C(N3N=C(C)C=C3C)S2)C=C1,"1H-NMR (500 MHz, CDCl3) δH (ppm): 2.26 (s, 3H, CH3), 2.32 (s, 3H, CH3), 2.51 (s, 3H, CH3), 2.57 (s, 3H, CH3), 6.04 (s, 1H, pyrazole-H4), 7.32 (dd, 2H, J = 6 Hz, Ar-H), 7.86 (dd, 2H, J = 8.5 Hz, Ar-H), 11.52 (s, D2O exchangeable, 1H, NH)","13C-NMR (125 MHz, CDCl3) δC (ppm): 8.54 (CH3), 13.2 (CH3), 18.6 (CH3), 18.6 (CH3), 103.3, 114.9, 121.0, 129.1, 129.3, 129.6, 148.9, 150.6, 159.2, 189.5","500 MHz, CDCl3","2.26, 2.32, 2.51, 2.57, 6.04, 7.32, 7.86, 11.52","125 MHz, CDCl3","8.54, 13.2, 18.6, 18.6, 103.3, 114.9, 121.0, 129.1, 129.3, 129.6, 148.9, 150.6, 159.2, 189.5"
PMC6244843," 3,9-Dibenzyl-3,9-dimethyl-2,4,8,10-tetraoxaspiro[5.5]undecane (6). Yield: 29%; white solid; mp 97−98 ˚C; Rf = 0.16 (n-hexane); 1H-NMR: δ/ppm 1.29 [s, 6H, 3(9)-CH3], 2.98 [s, 4H, 3(9)-CH2-], 3.63 [d, 2H, 2J = 11.7 Hz, 1(11)-H], 3.72 [d, 2H, 2J = 11.7 Hz, 1(11)-H’], 3.73 [d, 2H, 2J = 11.7 Hz, 5(7)-H], 3.86 [d, 2H, 2J = 11.7 Hz, 5(7)-H’], 7.23−7.31 [overlapped peaks, 10H, 3(9)-CH2-C6H5]; 13C-NMR: δ/ppm 19.7 [3(9)-CH3], 33.0 (C6), 44.4 [3(9)-CH2-], 63.9 (C1, C11), 64.0 (C5, C7), 99.9 (C3, C9), 126.4, 127.9, 130.6 (tertiary aromatic carbon atoms), 136.6 (quaternary aromatic carbon atom); MS (EI, 70 eV) m/z (%): 277 (80), 143 (65), 113 (31), 91 (40), 83 (65), 43 (100); Anal. Calcd for C23H28O4 (368.20): C, 74.97; H, 7.66; found: C, 75.20; H, 7.39. ","3,9-Dibenzyl-3,9-dimethyl-2,4,8,10-tetraoxaspiro[5.5]undecane",CC(OC1)(CC2=CC=CC=C2)OCC31COC(C)(CC4=CC=CC=C4)OC3,"1H-NMR: δ/ppm 1.29 [s, 6H, 3(9)-CH3], 2.98 [s, 4H, 3(9)-CH2-], 3.63 [d, 2H, 2J = 11.7 Hz, 1(11)-H], 3.72 [d, 2H, 2J = 11.7 Hz, 1(11)-H’], 3.73 [d, 2H, 2J = 11.7 Hz, 5(7)-H], 3.86 [d, 2H, 2J = 11.7 Hz, 5(7)-H’], 7.23−7.31 [overlapped peaks, 10H, 3(9)-CH2-C6H5]","13C-NMR: δ/ppm 19.7 [3(9)-CH3], 33.0 (C6), 44.4 [3(9)-CH2-], 63.9 (C1, C11), 64.0 (C5, C7), 99.9 (C3, C9), 126.4, 127.9, 130.6 (tertiary aromatic carbon atoms), 136.6 (quaternary aromatic carbon atom)",,"1.29, 2.98, 3.63, 3.72, 3.73, 3.86, 7.23−7.31",,"19.7, 33.0, 44.4, 63.9, 64.0, 99.9, 126.4, 127.9, 130.6, 136.6"
PMC6245067," 2-Acetamido-3-(3,4-dimethylphenylsulfanyl)propionic acid methyl ester (3f). White solid, mp: 84-85°C; 1H-NMR (CD3OD): δ (ppm) 1.92 (s, 3 H, COCH3), 2.20 (s, 3 H, CH3-Ar(4)), 2.21 (s, 3 H, CH3-Ar (3)), 3.14 (dd, 2J = 14.0 Hz, 3J = 8.0 Hz, 1 H, SCH2), 3.31 (dd, 2J = 14.0 Hz, 3J = 4.8 Hz, 1 H, SCH2), 3.61 (s, 3 H, OCH3), 4.53 (dd, 3J = 8.0 Hz, 3J = 4.8 Hz, 1 H, CH2-CH), 4.84 (s, 1H, NH), 7.05 (m, 1 H, Ar-H), 7.13 (m, 1 H, Ar-H), 7.19 (m, 1 H, Ar-H); 13C-NMR (CD3OD): δ (ppm) 19.5 (CH3), 19.9 (CH3), 22.4 (CH3),37.3 (CH2), 52.9 (CH3), 53.8 (CH3), 130.2 (CHAr), 131.4 (CHAr), 132.6 (CAr), 133.7 (CHAr), 137.2 (CAr), 138.7 (CAr), 172.5 (CO), 173.2 (CO); IR: ν (cm-1) 3284, 3061, 3015, 2951, 2928, 2867, 1747, 1659, 1539, 1488, 1436, 1372, 1213, 1129, 1022, 814; MS (m/z, EI): 281 (M+, 18), 222 (65), 191 (7), 163 (100), 151 (55), 137 (16), 105 (53), 91 (38), 77 (49), 59 (28); Anal. Calcd for C14H19NO3S; C 59.76, H 6.81, N 4.98, O 17.06, S 11.40; Found: C 59.87, H 6.98, N 4.93, O 16.84, S 11.19. ","2-Acetamido-3-(3,4-dimethylphenylsulfanyl)propionic acid methyl ester",O=C(OC)C(NC(C)=O)CSC1=CC=C(C)C(C)=C1,"1H-NMR (CD3OD): δ (ppm) 1.92 (s, 3 H, COCH3), 2.20 (s, 3 H, CH3-Ar(4)), 2.21 (s, 3 H, CH3-Ar (3)), 3.14 (dd, 2J = 14.0 Hz, 3J = 8.0 Hz, 1 H, SCH2), 3.31 (dd, 2J = 14.0 Hz, 3J = 4.8 Hz, 1 H, SCH2), 3.61 (s, 3 H, OCH3), 4.53 (dd, 3J = 8.0 Hz, 3J = 4.8 Hz, 1 H, CH2-CH), 4.84 (s, 1H, NH), 7.05 (m, 1 H, Ar-H), 7.13 (m, 1 H, Ar-H), 7.19 (m, 1 H, Ar-H)","13C-NMR (CD3OD): δ (ppm) 19.5 (CH3), 19.9 (CH3), 22.4 (CH3),37.3 (CH2), 52.9 (CH3), 53.8 (CH3), 130.2 (CHAr), 131.4 (CHAr), 132.6 (CAr), 133.7 (CHAr), 137.2 (CAr), 138.7 (CAr), 172.5 (CO), 173.2 (CO)",CD3OD,"1.92, 2.20, 2.21, 3.14, 3.31, 3.61, 4.53, 4.84, 7.05, 7.13, 7.19",CD3OD,"19.5, 19.9, 22.4, 37.3, 52.9, 53.8, 130.2, 131.4, 132.6, 133.7, 137.2, 138.7, 172.5, 173.2"
PMC6245419,"(2S,3S)-Methyl 3-methyl-2-[(2-phenyl-1H-imidazol-4-yl)methylamino]pentanoate (3d). Prepared from (2S,3S)-isoleucine methyl ester hydrochloride in 38% yield; m.p. 93-98 °C; [α]D20 = -9.2 (c 0.05, CH3OH); 1H-NMR: δ = 0.87-0.93 (6H, m, CHCH3 and CH2CH3), 1.17-1.24 (1H, m, CH2CH3), 1.50-1.55 (1H, m, CH2CH3), 1.70-1.72 (1H, m, CHCH3), 3.23 (1H, d, J = 5.7, CHNH), 3.65 (3H, s, OCH3), 3.67 (1H, d, J = 14.0, CH2NH), 3.77 (1H, d, J = 14.0, CH2NH), 6.99 (1H, s, HIm), 7.36 (1H, t, J = 7.4, ArH), 7.43 (2H, t, J = 7.4, ArH), 7.84 (2H, d, J = 7.8, ArH); 13C-NMR: δ = 12.0 (CH2CH3), 15.9 (CHCH3), 27.1 (CH2CH3), 39.7 (CHCH3), 45.3 (CH2NH), 52.1 (OCH3), 66.1 (CHNH), 122.2 (C5Im), 126.7 (ArH), 129.9 (ArH), 130.1 (ArH), 131.6 (Arq), 148.2 (C2Im), 176.4 (COOCH3), C4Im is missing; Elemental analysis (%) calcd. for C17H23N3O2: C 67.75, H 7.69, N 13.94; found: C 67.72, H 7.73, N 13.96. ","(2S,3S)-Methyl 3-methyl-2-[(2-phenyl-1H-imidazol-4-yl)methylamino]pentanoate",CC[C@H](C)[C@H](N(C1=CNC(C2=CC=CC=C2)=N1)C)C(OC)=O,"1H-NMR: δ = 0.87-0.93 (6H, m, CHCH3 and CH2CH3), 1.17-1.24 (1H, m, CH2CH3), 1.50-1.55 (1H, m, CH2CH3), 1.70-1.72 (1H, m, CHCH3), 3.23 (1H, d, J = 5.7, CHNH), 3.65 (3H, s, OCH3), 3.67 (1H, d, J = 14.0, CH2NH), 3.77 (1H, d, J = 14.0, CH2NH), 6.99 (1H, s, HIm), 7.36 (1H, t, J = 7.4, ArH), 7.43 (2H, t, J = 7.4, ArH), 7.84 (2H, d, J = 7.8, ArH)","13C-NMR: δ = 12.0 (CH2CH3), 15.9 (CHCH3), 27.1 (CH2CH3), 39.7 (CHCH3), 45.3 (CH2NH), 52.1 (OCH3), 66.1 (CHNH), 122.2 (C5Im), 126.7 (ArH), 129.9 (ArH), 130.1 (ArH), 131.6 (Arq), 148.2 (C2Im), 176.4 (COOCH3), C4Im is missing",,"0.87-0.93, 1.17-1.24, 1.50-1.55, 1.70-1.72, 3.23, 3.65, 3.67, 3.77, 6.99, 7.36, 7.43, 7.84",,"12.0, 15.9, 27.1, 39.7, 45.3, 52.1, 66.1, 122.2, 126.7, 129.9, 130.1, 131.6, 148.2, 176.4"
PMC6245460," 2,2,2-Trichloro-O-(oct-1-en-3-yl)acetimidate (1d): Oct-1-en-3-ol (0.50 g, 3.90 mmol), DBU (1.17 mL, 7.8 mmol), trichloroacetonitrile (0.78 mL, 7.80 mmol) in CH2Cl2 (20 mL) afforded after flash chromatography (cyclohexane-ethyl acetate, 10:1) compound 1d (0.90 g, 85%) as a pale yellow oil; 1H-NMR: δ 0.88 (3H, t, J=7.1 Hz, CH3), 1.29-1.47 (6H, m, 3 x CH2), 1.65-1.82 (2H, m, CH2), 5.21 (1H, m, H1), 5.30 (2H, m, H1, H3), 5.86 (1H, m, H2), 8.26 (1H, bs, NH); 13C-NMR: δ 14.2, 79.7, 22.7, 24.8, 31.7, 34.3, 92.1, 116.7, 136.0, 162.2; Anal. Calcd. for C10H16Cl3NO (272.60): C 44.06, H 5.91, N 5.14; found C 43.95, H 5.77, N 5.01. ","2,2,2-Trichloro-O-(oct-1-en-3-yl)acetimidate",N=C(OC(CCCCC)C=C)C(Cl)(Cl)Cl,"1H-NMR: δ 0.88 (3H, t, J=7.1 Hz, CH3), 1.29-1.47 (6H, m, 3 x CH2), 1.65-1.82 (2H, m, CH2), 5.21 (1H, m, H1), 5.30 (2H, m, H1, H3), 5.86 (1H, m, H2), 8.26 (1H, bs, NH)","13C-NMR: δ 14.2, 79.7, 22.7, 24.8, 31.7, 34.3, 92.1, 116.7, 136.0, 162.2",,"0.88, 1.29-1.47, 1.65-1.82, 5.21, 5.30, 5.86, 8.26",,"14.2, 79.7, 22.7, 24.8, 31.7, 34.3, 92.1, 116.7, 136.0, 162.2"
PMC6253830," 1-Benzyl-4-trimethylsilanyl-1H-[1,2,3]-triazole (1a2f): Prepared from 49 mg (0.50 mmol) (trimethylsilyl)acetylene and 50 mg (0.375 mmol) benzyl azide. The product was obtained as a pale green solid (86 mg, 99 %). C12H17N3Si, M = 231.38 g∙mol-1; mp: 74-76°C; FTIR: ν 3286, 3115, 3061, 2953, 2920, 1674, 1542, 1438, 1318, 1280 and 1168 cm-1; 1H-NMR: δ 0.11 (s, 9H), 5.56 (s, 2H), 7.24-7.34 (m, 5 H), 7.26 (s, 1H) ppm; 13C-NMR: δ 0.02, 54.6, 129.2, 129.4, 130.2 and 136.1 ppm; LC-MS: ELSD pur. 96%, UV pur. 100%; Rt = 11.23 min; m/z: 232 ([M+H]+). ","1-Benzyl-4-trimethylsilanyl-1H-[1,2,3]-triazole",C[Si](C1=CN(CC2=CC=CC=C2)N=N1)(C)C,"1H-NMR: δ 0.11 (s, 9H), 5.56 (s, 2H), 7.24-7.34 (m, 5 H), 7.26 (s, 1H) ppm","13C-NMR: δ 0.02, 54.6, 129.2, 129.4, 130.2 and 136.1 ppm",,"0.11, 5.56, 7.24-7.34, 7.26",,"0.02, 54.6, 129.2, 129.4, 130.2, 136.1"
