documentId,paragraphText,sorted_compounds
US08178522B2,"To a stirred solution of 2,4-dimethylthiazole-5-carboxylic acid (1.26 g, 8.0 mmol) in THF (60 mL) at −78° C. and under argon was added BuLi (1.6M in hexanes, 10 mL, 16.0 mmol) dropwise. After 2 h at −75° C. a solution of 3-butyl-4-chloromethyl-5-methyl-isoxazole (1.5 g, 8.0 mmol) in THF (10 mL) was added dropwise. After 3.5 h the reaction mixture was quenched with citric acid solution (5%, 30 mL) then warmed to room temperature and extracted with ethyl acetate. The combined extracts were dried, filtered and concentrated to give the intermediate acid compound as a yellow oil. To a solution of intermediate acid in MeOH (30 mL) and diethylether (14 mL) was added trimethylsilyldiazomethane (2M in diethylether, 12 mL, 24 mmol) under ice cooling. Then the reaction mixture was quenched by addition of acetic acid (conc., 0.7 mL), evaporated and extracted with ethyl acetate. The combined extracts were washed with NaOH (2 N), water, dried over sodium sulfate, filtered and concentrated. Purification by chromatography (silica, 0 to 4% methanol in dichloromethane) afforded the title compound (1.51 g, 63%) as a yellow oil. MS: m/e=323.4 [M+H]+.","2,4-dimethylthiazole-5-carboxylic acid | THF | argon | BuLi | 3-butyl-4-chloromethyl-5-methyl-isoxazole | THF | citric acid | ethyl acetate | compound | MeOH | diethylether | trimethylsilyldiazomethane | ice | acetic acid | ethyl acetate | NaOH | water | sodium sulfate | silica | methanol | dichloromethane | title compound"
US04013686,"Preparation from the enamine-acid chloride. -- To 28.5 g. of a 12.5% solution of phosgene in benzene was added 30 ml. of tetrahydrofuran. The temperature of the solution was maintained at -10° to -15° and a solution of 7.5 g. (0.03 mole) of 4-(1-pyrrolidinyl)-2H-1-benzothiopyran 1,1-dioxide and 5 ml. (0.036 mole) of triethylamine in 125 ml. of tetrahydrofuran was added with stirring over a period of 20 minutes. After stirring at room temperature for 2 hr., a solution of 3.1 g. (0.033 mole) of aniline and 5 ml. of triethylamine in 25 ml. of tetrahydrofuran was added, the mixture was refluxed for 2 hr., and about a third of the solvent was distilled off. The remaining mixture was poured into ice-water and extracted with dichloromethane. The organic layer washed well with water, dried (MgSO4) and evaporated to give 12.3 g. of a dark syrup. This crude enamine-amide was dissolved in 100 ml. of methanol, treated successively with 10 ml. of water and 2 ml. of concentrated hydrochloric acid, and heated on a steam bath for 20 minutes. The mixture was cooled and filtered to yield 6 g. (64%) of product, m.p. 204°-208°.","enamine-acid chloride | phosgene | benzene | tetrahydrofuran | 4-(1-pyrrolidinyl)-2H-1-benzothiopyran 1,1-dioxide | triethylamine | tetrahydrofuran | aniline | triethylamine | tetrahydrofuran | ice-water | water | dichloromethane | water | MgSO4 | enamine-amide | methanol | hydrochloric acid | product"
US20150315198A1,"4,6-dichloro-2H-pyrazolo[3,4-d]pyrimidine (750.00 mg; 3.97 mmol; 1.00 eq.) and (6-chloro-2-fluoro-3-methoxyphenyl)methanamine (752.43 mg; 3.97 mmol; 1.00 eq.) were suspended in 1-butanol (15 ml) and Hunig's base (0.73 ml; 4.17 mmol; 1.05 eq.) The mixture was heated in a microwave reactor at 100° C. for 40 m. The solution was evaporated and the resulting residue was purified by silica gel chromatography (ethyl acetate/dichloromethane gradient) to give 6-chloro-N-(6-chloro-2-fluoro-3-methoxybenzyl)-2H-pyrazolo[3,4-d]pyrimidin-4-amine (83%) as a yellow foam.","4,6-dichloro-2H-pyrazolo[3,4-d]pyrimidine | (6-chloro-2-fluoro-3-methoxyphenyl)methanamine | 1-butanol | Hunig's base | silica gel | ethyl acetate/dichloromethane | 6-chloro-N-(6-chloro-2-fluoro-3-methoxybenzyl)-2H-pyrazolo[3,4-d]pyrimidin-4-amine"
US08389552B2,"To a solution of 4-(trifluoromethyl)-1H-imidazole (10.0 g, 73.5 mmol) in THF (75 mL) at 0° C. was added sodium hydride (60% in mineral oil, 3.25 g, 80.8 mmol) under nitrogen. The mixture was stirred at 0° C. for 30 min. Methyl bromoacetate (1.67 mL, 17.6 mmol) was added and the reaction was stirred for 3 h at room temperature. LC-MS showed the reaction was complete. The solvent was removed under reduced pressure. The crude material was redissolved in diethyl ether and washed with sat. aq. ammonium chloride and 1N HCl aqueous solution. The combined aqueous layer was reextracted with ethyl acetate three times. The combined organic layer was dried over MgSO4, filtered, and evaporated to a mixture of solid and oil. The crude was filtered to remove most of the oil, and the solid was washed with heptane. This yellow solid was triturated in a minimum amount of diethyl ether to wash off the yellow impurities. The material was filtered and the solid was retriturated with diethyl ether again. The filtrate was concentrated and the previous trituration steps were repeated. This afforded (I-36a) as a white solid (9.33 g, 61%); 1H NMR (400 MHz, CDCl3): δ 7.53 (1 H), 7.30 (1 H), 4.73 (2 H), 3.81 (3 H); m/z 209.0 (M+H)+.",4-(trifluoromethyl)-1H-imidazole | THF | sodium hydride | nitrogen | Methyl bromoacetate | crude material | diethyl ether | ammonium chloride | HCl | MgSO4 | solid | heptane | diethyl ether | diethyl ether
US05039676,"A solution of 5.0 g (37.3 mmole) of 1-hydroxy-6,6-dimethyl-2,4-heptadiyne and 14.8 g (44.7 mmole) of carbon tetrabromide in 250 mL of H2CCl2 was cooled to 0°-5° C. and 12.7 g (48.4 mmole) of triphenylphosphine was added thereto. The so formed mixture was stirred for 2 hours at 0°-5° C. The reaction mixture was concentrated to about 50 ml and poured into 1 liter of petroleum ether. The mixture was stirred 15 min. and the petroleum ether was removed by decantation. The oily residue was stirred for 15 min. with another 1 liter of petroleum ether which was decanted off. The combined petroleum ether extracts were concentrated to an oil which was chromatographed on silica gel, eluting with petroleum ether to give 6.87 g of the title compound, M/e, M+ 200.","1-hydroxy-6,6-dimethyl-2,4-heptadiyne | carbon tetrabromide | H2CCl2 | triphenylphosphine | petroleum ether | petroleum ether | petroleum ether | petroleum ether | silica gel | petroleum ether | title compound"
US20050165006A1,"In 7 ml of dioxane, 4-bromo-6-nitro-2-(4-formylpiperazin-1-yl)quinoline (300 mg, 0.82 mmol) prepared in step 1) of Preparation Example 12, CuI (15 mg, 0.08 mmol) and tetrakis(triphenylphosphine)Palladium (0) (19 mg, 0.02 mmol) was dissolved, added tributyl(2-furanyl)tin (587 mg, 1.64 mmol) at room temperature, and then refluxed for 24 hours. After the completion of refluxing, the mixture was cooled to room temperature, added 10 ml of 1% KF solution, and then stirred at room temperature for 10 hours to produce a precipitate. The precipitate was filtered off, the remained filtrate was add 10 ml of water and extracted with ethylacetate. The desired product was obtained by column chromatography affording the mixture.",dioxane | 4-bromo-6-nitro-2-(4-formylpiperazin-1-yl)quinoline | CuI | tetrakis(triphenylphosphine)Palladium | tributyl(2-furanyl)tin | KF | water | ethylacetate | desired product
US08569287B2,"9-Chloro-3-methyl-1,2,3,4,5,6-hexahydroazepino[4,5-b]indole (234 mg, 1 mmol), 1-(1-bromoprop-1-en-2-yl)-2,4-dichlorobenzene (318 mg, 1.2 mmol), L-proline (0.2 mmol), CuI (19 mg, 0.1 mmol) and potassium phosphate tribasic (424 mg, 2 mmol) in DMF was stirred at RT and purged with nitrogen. The reaction mixture was heated at 85° C. overnight. An additional 1 eq. of reagents was added and the mixture heated for an additional 24 h. The DMF was evaporated and the residue was poured into water. The precipitate obtained was filtered and purified by silica gel chromatography (100-200-mesh) using 0-5% MeOH:DCM as eluant followed by reverse phase HPLC to separate the isomers. 1HNMR (CDCl3, TFA salt) δ (ppm): 7.50 (d, 2H), 7.32 (m, 2H), 7.20 (s, 2H), 6.50 (s, 1H), 3.95 (m, 2H), 3.60-3.20 (m, 6H), 3.05 (s, 3H), 1.80 (s, 3H).","9-Chloro-3-methyl-1,2,3,4,5,6-hexahydroazepino[4,5-b]indole | 1-(1-bromoprop-1-en-2-yl)-2,4-dichlorobenzene | L-proline | CuI | potassium phosphate tribasic | DMF | nitrogen | reagents | DMF | water | silica gel | (100-200-mesh)"
US20080009534A1,"To a 0° C. solution of 4-fluoro-3-methylphenol 20 (10 g, 89.2 mmol) and triphosgene (8.7 g, 29.4 mmol) in CH2Cl2 (80 mL) was added pyridine (7.2 mL, 89.2 mmol) dropwise over 10 min. The reaction mixture was allowed to warm to RT, then was heated to 45° C. and stirred at 45° C. for an additional 2 h. The reaction was then cooled to RT, and volatiles were removed in vacuo. Anhydrous Et2O (300 mL) was added to the residue, and the resulting slurry was filtered. The filtrate was concentrated in vacuo to afford crude 4-fluoro-3-methylphenyl chloroformate (17 g, >100% yield) as an oil, which was immediately used in the next step without further purification.",4-fluoro-3-methylphenol | triphosgene | CH2Cl2 | pyridine | Et2O | 4-fluoro-3-methylphenyl chloroformate
US06683074B1,"Methyl 2-[4-(3,4-dichlorobenzyl)piperazin-1-ylmethyl]propionate (470 mg, 1.36 mmol) and lithium hydroxide monohydrate (185 mg, 4.41 mmol) were dissolved in water (5 ml) and methanol (15 ml) and stirred at room temperature. After 21 h, the solvents were removed under reduced pressure. The resulting residue was taken up in a mixture of methylene chloride and water, and the aqueous layer was made acidic (˜pH 4) with 1M HCl. The layers were separated and the aqueous phase was extracted with several portions of methylene chloride. The combined organic layers were dried over sodium sulfate and concentrated under reduced pressure to afford 2-(RS)-[4-(3,4-dichlorobenzyl)piperazin-1-ylmethyl]propionic acid (444 mg) as a pale-yellow foam.","Methyl 2-[4-(3,4-dichlorobenzyl)piperazin-1-ylmethyl]propionate | lithium hydroxide monohydrate | water | methanol | methylene chloride | water | methylene chloride | sodium sulfate | 2-(RS)-[4-(3,4-dichlorobenzyl)piperazin-1-ylmethyl]propionic acid"
US20120214788A1,90.0 mg (0.242 mmol) of 1-[(3-hydroxyazetidin-1-yl)carbonyl]-5-[4-(trifluoromethyl)phenyl]-piperidine-3-carboxylic acid (Example 101A) and 45.4 mg (0.266 mmol) of 3-chloro-N-hydroxybenzenecarboximidamide were reacted according to the General Method 1. Yield: 34.7 mg (28% of theory).,1-[(3-hydroxyazetidin-1-yl)carbonyl]-5-[4-(trifluoromethyl)phenyl]-piperidine-3-carboxylic acid | 3-chloro-N-hydroxybenzenecarboximidamide
US06995181B2,"To a solution of the product of Step 2 (114 mg, 0.31 mmol) in 15 mL of MeOH was added 100 mg of 10% Pd/C and the solution was purged with H2. The solution was then stirred under H2 atmosphere overnight. After filtration and concentration, the desired 4-(7-methoxy-2-methyl-quinolin-4-yl)-1H-imidazole-2-ylamine (90 mg, 87%) was obtained as a HBr salt. MS (ESI) (M+1)=255.33. Step 4",product | MeOH | Pd/C | H2 | H2 | 4-(7-methoxy-2-methyl-quinolin-4-yl)-1H-imidazole-2-ylamine | HBr
US08263634B2,"{5-[3,3-Bis-(4-methyl-cyclohexyl)-ureido]-[1,3,4]thiadiazol-2-ylsulfanyl}-acetic acid ethyl ester prepared from bis-(4-methyl-cyclohexyl)-amine and ethyl-2-[5-amino-1,3,4-thiadiazol-2-yl-thio]acetate as described in general procedures (A) and (B). Hydrolysis using general procedure (F) gave the title compound.","{5-[3,3-Bis-(4-methyl-cyclohexyl)-ureido]-[1,3,4]thiadiazol-2-ylsulfanyl}-acetic acid ethyl ester | bis-(4-methyl-cyclohexyl)-amine | ethyl-2-[5-amino-1,3,4-thiadiazol-2-yl-thio]acetate | (B) | title compound"
US20140005178A1,"In a schlenk tube, a mixture of ethyl 5-bromo-2-chlorobenzoate (7.60 mmol, 2 g), 2-cyclopropyl-4,4,5,5-tetramethyl-1,3,2-dioxaborolane (7.59 mmol, 1.3 g), Cs2CO3 (18.97 mmol, 6.18 g), PdCl2dppf.CH2Cl2 (0.76 mmol, 0.620 g) in dioxane (70 ml) and water (15 ml) was heated for 2 hours at 110° C., under argon atmosphere. The solvent was evaporated and the mixture was extracted between ethyl acetate and water. The crude mixture was purified by chromatography over SiO2 eluting hexane/ethyl acetate mixtures and affording 1.5 g (yield 92%) of the expected product.","ethyl 5-bromo-2-chlorobenzoate | 2-cyclopropyl-4,4,5,5-tetramethyl-1,3,2-dioxaborolane | Cs2CO3 | PdCl2dppf | CH2Cl2 | dioxane | water | argon | ethyl acetate | water | crude mixture | SiO2 | hexane/ethyl acetate | expected product"
US20060205719A1,"Lithium perchlorate (39.2 mg, 0.36 mmol) and potassium carbonate (101.9 mg, 0.73 mmol) were added to a solution of 7-methoxy-1-(piperidin-4-ylmethoxy)-isoquinoline (100 mg, 0.36 mmol) and 6-oxiranyl-2,3-dihydro-benzo[1,4]dioxine (66 mg, 0.36 mmol) in DMF (1 ml). The reaction mixture was stirred over night at 80° C., concentrated with high vacuum, diluted in water and extracted with ethyl acetate. The organic layer was dried over Na2SO4 and concentrated. The product was purified by chromatography on silica gel (ethyl acetate) to give 58.7 mg (35%) as white foam.","Lithium perchlorate | potassium carbonate | 7-methoxy-1-(piperidin-4-ylmethoxy)-isoquinoline | 6-oxiranyl-2,3-dihydro-benzo[1,4]dioxine | DMF | water | ethyl acetate | Na2SO4 | silica gel"
US20160051523A1,"To a flask charged with (2H-tetrazol-5-yl)methylamine (1.67 g, 16.85 mmol), Boc anhydride (3.86, 17.70 mmol) and water (16.85 mL) was added NaOH (4 N, 4.42 mL, 17.70 mmol). The resulting suspension was stirred at rt for 12 h then cooled to 0° C., whereupon HCl (1N) was added until pH=4-5. The precipitate was collected by filtration and the mother liquor was cooled to 0° C. and reacidified with HCl (1N) until pH=4-5. More of the precipitate was collected and combined with the first batch, washing the lot with heptane to afford the title compound (2.74 g, 82%) as a white solid. LCMS: Rt=0.38 min, m/z=200.2 (M+1) Method 2m_acidic.",(2H-tetrazol-5-yl)methylamine | Boc anhydride | water | NaOH | HCl | heptane | title compound
US20090221555A1,"cis-2-(2,5-Dichloro-pyrimidin-4-ylamino)-cyclopentanecarboxylic acid methylamide (46 mg, 0.160 mmol), 2-(7-amino-8-methoxy-1,2,4,5-tetrahydro-benzo[d]azepin-3-yl)-N,N-dimethyl-acetamide (44 mg, 0.160 mmol) and camphorsulfonic acid (56 mg, 0.240 mmol) were combined in 3 mL isopropanol and heated at 120° C. in microwave for a total of 90 min. The reaction was concentrated to be taken up in dichloromethane and washed with saturated sodium bicarbonate solution (2×30 mL). The organic layer was dried over MgSO4 and filtered. The filtrate was chromatographed on a 4 g amine capped ISCO flash column from 0-100% ethyl acetate in hexanes. The product was collected as a foam after concentrating to afford 43 mg (51%) of a white foam. Compound 5: mp 240° C.; MS (ES+ calculated −529. found −530 M+H). 1H NMR (400 MHz, CDCl3) δ 8.22 (s, 1H), 7.89 (s, 1H), 7.40 (s, 1H), 6.65 (s, 1H), 6.14 (d, J=7 Hz, 1H), 5.57 (br s, 1H), 4.61 (t, J=7 Hz, 1H), 3.88 (s, 3H), 3.29 (s, 2H), 3.15 (s, 3H), 2.99 (s, 3H), 2.89 (s, 4H), 2.71 (d, J=4 Hz, 6H), 2.17 (m, 1H), 2.08 (m, 1H), 1.98 (br s, 2H), 1.65 (m, 1H) ppm.","cis-2-(2,5-Dichloro-pyrimidin-4-ylamino)-cyclopentanecarboxylic acid methylamide | 2-(7-amino-8-methoxy-1,2,4,5-tetrahydro-benzo[d]azepin-3-yl)-N,N-dimethyl-acetamide | camphorsulfonic acid | isopropanol | sodium bicarbonate | MgSO4 | amine | ethyl acetate | hexanes | white foam"
US05574038,"To 3-(5-cyclopropyl-1,2,4-oxadiazol-3-yl)-6-fluoro-4,5-dihydroimidazo[1,5-a]quinoxaline (XXXIII, EXAMPLE 103, 0.438 g), diisopropylethylamine (0.26 ml), and dimethylamino-pyridine (0.018 g) in THF (20 ml) is added benzoyl chloride (0.19 ml). After stirring for 5 hr, additional benzoyl chloride (0.20 ml) is added. The reaction is stirred at 20°-25° for 2 hr, then stored over the weekend in the freezer. It is then stirred again at 20°-25° for 24 hr, after which the THF solvent is removed under reduced pressure and replaced with dichloromethane. After stirring for a final 7 hr, the reaction is partitioned between dichloromethane and aqueous sodium bicarbonate. The phases are separated and the organic phase is filtered through sodium sulfate, concentrated, and the crude product chromatographed on silica gel (300 ml) eluting with ethyl acetate/dichloromethane (20/80). The appropriate fractions are pooled and concentrated to give the product which is recrystallized from dichloromethane and hexane to give the title compound, mp 234.5°-235.5°; MS m/z at 401; IR (mineral oil) 1660, 1502, 1366, 786 and 1247 cm-1 ; NMR (CDCl3) 1.21, 2.20, 5.32, 6.98, 7.3-7.5 and 8.19 δ.","3-(5-cyclopropyl-1,2,4-oxadiazol-3-yl)-6-fluoro-4,5-dihydroimidazo[1,5-a]quinoxaline | diisopropylethylamine | dimethylamino-pyridine | THF | benzoyl chloride | benzoyl chloride | THF | dichloromethane | dichloromethane | sodium bicarbonate | sodium sulfate | crude product | silica gel | ethyl acetate/dichloromethane | hexane | title compound"
US04886822,"990 mg of the resulting nitro compound was dissolved in 60 ml of ethyl acetate, and 0.3 g of 10% palladium-carbon was added. The nitro compounds was thus catalytically reduced with stirring at 50° C. The catalyst was removed in a customary manner, and the resulting yellow crystals were recrystallized from methylene chloride-ether to give 723 mg (yield 81%) of methyl 5-(3-amino-4-methoxyphenyl)nicotinate as pale yellow needles having a melting point of 98° to 99° C.",nitro | ethyl acetate | palladium-carbon | nitro | methylene chloride-ether | methyl 5-(3-amino-4-methoxyphenyl)nicotinate
US04997986,"A mixture of 4-[(2-naphthalenyl)oxy]butanol (2.4 g), 1.6-dibromohexane (5.3 ml), TAB (1 g) and 50% sodium hydroxide solution (24 ml) was stirred at room temperature for 19 h. The mixture was diluted with water (100 ml) and extracted with ether (2×150 ml). The combined organic fractions were dried and evaporated in vacuo to give an oil. Purification by FCC eluting with hexane followed by hexane-ether (19:1→8:1) gave the title compound as a colourless oil, (2.34 g), t.l.c. (ether-hexane 1:1) Rf 0.85.",4-[(2-naphthalenyl)oxy]butanol | 1.6-dibromohexane | sodium hydroxide | water | ether | hexane | title compound
US09394263B2,"LiOH.H2O (9.1 mg, 217 μmol, Eq: 1.5) and H2O (1 mL) were added to a solution of (S)-methyl 3-((S)-2-(tert-butoxycarbonyl(methyl)amino)propanamido)-5-((2-methoxynaphthalen-1-yl)methyl)-4-oxo-2,3,4,5-tetrahydrobenzo[b][1,4]oxazepine-9-carboxylate (95 mg, 145 μmol, Eq: 1.00) in MeOH (4 mL). The mixture was heated to 50° C. After 2 h, LiOH.H2O (18 mg, 429 μmol, Eq: 2.95) was added and the temperature was increased to 60° C. After 4 h, the mixture was concentrated to a volume of approximately 1.5 mL. This mixture was acidified to pH 2 with 1 N HCl and extracted with EtOAc. The combined extracts were washed with brine, dried over Na2SO4 filtered and concentrated to give a material that was purified by silica gel chromatography to afford (S)-3-((S)-2-(tert-butoxycarbonyl(methyl)amino)propanamido)-5-((2-methoxynaphthalen-1-yl)methyl)-4-oxo-2,3,4,5-tetrahydrobenzo[b][1,4]oxazepine-9-carboxylic acid (31 mg, 37%) as an off-white foam.","LiOH.H2O | H2O | (S)-methyl 3-((S)-2-(tert-butoxycarbonyl(methyl)amino)propanamido)-5-((2-methoxynaphthalen-1-yl)methyl)-4-oxo-2,3,4,5-tetrahydrobenzo[b][1,4]oxazepine-9-carboxylate | MeOH | LiOH.H2O | EtOAc | brine | Na2SO4 | silica gel | (S)-3-((S)-2-(tert-butoxycarbonyl(methyl)amino)propanamido)-5-((2-methoxynaphthalen-1-yl)methyl)-4-oxo-2,3,4,5-tetrahydrobenzo[b][1,4]oxazepine-9-carboxylic acid"
US08916557B2,"Starting with 4-(2,4-difluorophenyl)-N-{3-[(methylsulfonyl)methyl]phenyl}-1,3,5-triazin-2-amine (75 mg; 0.19 mmol), intermediate 42.1, and butan-1-ol (74 μl; 0.773 mmol), example 44 was prepared analogously to the procedure for the preparation of example 42.","4-(2,4-difluorophenyl)-N-{3-[(methylsulfonyl)methyl]phenyl}-1,3,5-triazin-2-amine | intermediate 42.1 | butan-1-ol"
US20160122336A1,"To a solution of trans-methyl 3-(5-(2,3-dichloro-4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl)-4-(hydroxymethyl)thiazole-2-carboxamido)cyclobutanecarboxylate (558 mg, 0.960 mmol, Example 12, step b) in MeCN (10 mL) and H2O (5.0 mL) were added iodobenzene diacetate (1.28 g, 4.0 mmol) and TEMPO (151 mg, 0.966 mmol) and the mixture was stirred for 5 h at rt, concentrated to dryness, and extracted with EtOAc (×3). The combined organic layers were washed with brine, dried over anhydrous Na2SO4, filtered, concentrated to dryness, and purified by FCC on silica gel (PE/EtOAc=1/2) to give the title compound as a white solid.","trans-methyl 3-(5-(2,3-dichloro-4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl)-4-(hydroxymethyl)thiazole-2-carboxamido)cyclobutanecarboxylate | MeCN | H2O | iodobenzene diacetate | TEMPO | EtOAc | brine | Na2SO4 | silica gel | EtOAc | title compound"
US20150329524A1,"To a 500 mL round bottom flask containing the crude (S)-4-(4-bromo-2-fluorophenyl)-1-methyl-3-((1-propionylpyrrolidin-3-yl)methyl)-1H-1,2,4-triazol-5(4H)-one (2.95 g), was added bis(pinacolato)diboron (2.00 g, 7.88 mmol), potassium acetate (3.00 g, 30.6 mmol), PdCl2(dppf)-CH2Cl2 adduct (0.50 g, 0.61 mmol), and 1,4-dioxane (30 mL). A condenser was attached and the solution was stirred at 100° C. for 1 h. Analysis of an aliquot by LCMS indicated the starting material had been consumed and the desired boronic acid intermediate was present. The reaction mixture was cooled to room temperature, and the flask was charged with 7-bromo-3-methylquinoline (1.6 g, 7.2 mmol), and 2M aq potassium carbonate (15.00 mL). The reaction mixture was stirred at 100° C. for 1 h and then was cooled to room temperature. The solution was adjusted to pH=7 with the addition of 1N aq HCl. The desired product was extracted with ethyl acetate (2×200 mL). The combined organic layers were dried over sodium sulfate and approximately 1 g of Silicycle Si-thiol resin, filtered, and concentrated in vacuo. Purification of the residue by silica gel chromatography (0-10% methanol:dichloromethane) and then by reverse phase HPLC (35% acetonitrile/65% 0.3M aq ammonium formate) afforded the title compound as a white solid (2.3 g, 64% yield over two steps). MS(ES)+ m/e 474.4 [M+H]+.","(S)-4-(4-bromo-2-fluorophenyl)-1-methyl-3-((1-propionylpyrrolidin-3-yl)methyl)-1H-1,2,4-triazol-5(4H)-one | bis(pinacolato)diboron | potassium acetate | PdCl2(dppf)-CH2Cl2 | 1,4-dioxane | 7-bromo-3-methylquinoline | potassium carbonate | HCl | desired product | ethyl acetate | sodium sulfate | Si-thiol | silica gel | methanol | dichloromethane | acetonitrile | title compound"
US20140128390A1,"Into a scintillation vial were placed 6-(4-fluorophenyl)-4-[(3R)-3-methylpiperazin-1-yl]-7H-pyrrolo[2,3-d]pyrimidine (5) (80 mg, 0.26 mmol), 1-[(1S)-1-isocyanatoethyl]-3-methoxy-benzene (70 mg, 0.4 mmol) and DMF (3 mL). N,N-diisopropylethylamine (0.1 ml, 0.58 mmol) was added and the reaction was stirred at room temperature for 5 hours. The mixture was placed on silica and purified with silica gel chromatography eluting with a gradient of ethyl acetate:hexanes (40-100%). 1HNMR and MS were consistent with the structure of the desired product. MS (ESI) [M+H+]+=489.55 [M−H]−=487.1.","6-(4-fluorophenyl)-4-[(3R)-3-methylpiperazin-1-yl]-7H-pyrrolo[2,3-d]pyrimidine | 1-[(1S)-1-isocyanatoethyl]-3-methoxy-benzene | DMF | N,N-diisopropylethylamine | silica gel | ethyl acetate"
US04138568,"71 Parts of 2,4-dinitro-N-methylaniline and 53 parts of sodium hydrogen carbonate are stirred in 144 parts of methanol. The yellow suspension is heated in the course of 20 minutes to 40° C. Simultaneously, 81.9 parts of 60% sodium sulphide are dissolved in 144 parts of water of approx. 40° C and 1.2 parts of 30% sodium hydroxide solution are added to the resultant solution. The turbid yellow solution is filtered. The clear yellow filtrate is added dropwise in the course of 2 hours to the suspension of 2,4-dinitro-N-methylaniline. An exothermic reaction occurs during the dropwise addition. The contents of the flask turn dark in colour. The new suspension is heated in the course of 1 hour to 70° C and stirred for 15 minutes at this temperature (reflux). Then 144 parts of methanol are distilled off. The residue is cooled to 25° C and 50 parts of ice are added. After suction filtration at 8° C, the filter cake is washed three times with 160 parts of water and dried in vacuo at 60° C, affording 56.8 parts of 2-amino-4-nitro-N-methylaniline (94.4% of theory). The melting point of the product is 177°-178° C.","2,4-dinitro-N-methylaniline | sodium hydrogen carbonate | methanol | sodium sulphide | water | sodium hydroxide | resultant solution | 2,4-dinitro-N-methylaniline | methanol | ice | water | 56.8 | 2-amino-4-nitro-N-methylaniline"
US09216999B2,"Trimethylsulfoxonium iodide (7.92 g, 36.0 mmol) in dimethyl sulfoxide (40 mL) was mixed with sodium hydride (55 wt % dispersion in mineral oil, 1.57 g, 36.0 mmol) under cooling with ice, stirred at room temperature for 1 hour and then stirred with (E)-ethyl 3-(4-fluorophenyl)acrylate (5.83 g, 30.0 mmol) for 18 hours. After addition of water, the reaction mixture was extracted with ethyl acetate, and the organic layer was dried over anhydrous sodium sulfate and concentrated under reduced pressure. The residue was purified by silica gel column chromatography (hexane/ethyl acetate=10/1) to give the title compound as a colorless oil (793 mg, yield 13%).",Trimethylsulfoxonium iodide | dimethyl sulfoxide | sodium hydride | ice | (E)-ethyl 3-(4-fluorophenyl)acrylate | water | ethyl acetate | sodium sulfate | silica gel | hexane/ethyl acetate | title compound
US09266835B2,"Into a 100-mL round-bottom flask, was placed a solution of [4-bromo-2-(tert-butoxy)quinolin-6-yl]bis(4-chlorophenyl)methanol (1.5 g, 2.82 mmol, 1.00 equip) in dichloromethane (55 mL), Et3SiH (1.3 g, 4.00 equip), and trifluoroacetic acid (8 g, 70.77 mmol, 25.00 equip). The resulting solution was stirred overnight at room temperature. The pH value of the solution was adjusted to 7-8 with sodium bicarbonate. The resulting solution was extracted with DCM (3×50 ml) and the organic layers combined. The resulting mixture was washed with water (2×50 mL). The resulting mixture was washed with brine (1×50 mL). The resulting mixture was dried over anhydrous sodium sulfate and concentrated to yield 6-[bis(4-chlorophenyl)methyl]-4-bromoquinolin-2-ol as a white solid. (ES, m/z): [M+H]+ 433",[4-bromo-2-(tert-butoxy)quinolin-6-yl]bis(4-chlorophenyl)methanol | dichloromethane | Et3SiH | trifluoroacetic acid | sodium bicarbonate | DCM | water | brine | sodium sulfate | 6-[bis(4-chlorophenyl)methyl]-4-bromoquinolin-2-ol
US09359381B2,"Methanesulfonic anhydride (1699 mg, 9.75 mmol) was added to a solution of 7-(1-(4-chlorothiazol-2-yl)-3-hydroxy-2-(hydroxymethyl)propyl)-5-(3-fluorophenyl)-1,3-dimethyl-1H-pyrrolo[3,4-d]pyrimidine-2,4(3H,6H)-dione (934 mg, 1.950 mmol) and triethylamine (1.631 mL, 11.70 mmol) in DCM (20 mL). The mixture was stirred at room temperature for 16 hours. Further portions of triethylamine (1.631 mL, 11.70 mmol) and methanesulfonic anhydride (1699 mg, 9.75 mmol) were added as necessary to allow the reaction to run to completion. The reaction was quenched with saturated NaHCO3(aq) and extracted with DCM (3×). The combined organic extracts were passed through a hydrophobic frit and evaporated under vacuum. Purification by chromatography on silica, eluting with 20-100% EtOAc/hexane, afforded the title compound.","Methanesulfonic anhydride | 7-(1-(4-chlorothiazol-2-yl)-3-hydroxy-2-(hydroxymethyl)propyl)-5-(3-fluorophenyl)-1,3-dimethyl-1H-pyrrolo[3,4-d]pyrimidine-2,4(3H,6H)-dione | triethylamine | DCM | triethylamine | methanesulfonic anhydride | NaHCO3 | DCM | silica | EtOAc/hexane | title compound"
