documentId,paragraphText,sorted_compounds
US20100022515A1,"Step B A sample of 179a (666 mg, 2.31 mmol) was dissolved in THF (5 mL). The mixture was cooled to 0° C. and a solution of LiAlH4 in THF (1 M, 2.31 mL, 2.31 mmol) was added dropwise. The mixture was then stirred at rt overnight then carefully quenched with saturated aqueous Na2SO4 until no more gas evolution was observed. The mixture was then filtered through celite and washed with EtOAc. Concentration of the organic phase yielded N-benzyl-N-(4-(chloromethyl)benzyl)-ethanamine (179b), which was used in the next step without further purification. 1H-NMR (400 MHz, CDCl3) δ=7.32-7.28 (m, 2H), 7.26-7.21 (m, 2H), 7.18-7.09 (m, 4H), 6.98-6.95 (m, 2H), 3.49 (s, 2H), 3.46 (s, 2H), 2.42 (q, J=7.2 Hz, 2H), 2.27 (s, 2H), 0.99 (t, J=7.2 Hz, 3H); MS calcd. for [M+H]+ C17H21ClN: 274.1; found: 274.1.",179a | THF | LiAlH4 | THF | Na2SO4 | EtOAc | N-benzyl-N-(4-(chloromethyl)benzyl)-ethanamine
US06730452B2,"Oxalyl chloride (87.3 g, 0.68 mol) was added to a solution of TFMAA (15.0 g, 0.11 mol) in methylene chloride (90 mL) in a dropwise manner at room temperature under an nitrogen atmosphere. The solution was heated to reflux for 5 hours, and the solvent and excess reagent were removed on a rotary evaporator. The resulting acid chloride was added to a stirred solution consisting of t-butanol (44 g, 0.59 mmol) and pyridine (33.6 g, 0.42 mol) in dichloromethane at 0° C. over a 10 min period. After stirring overnight at room temperature, the solution was neutralized with diluted aqueous HCl and washed with saturated aqueous sodium bicarbonate. The organic phase was removed, and the aqueous phase was extracted with pentane. The combined organic solvents were reduced to a small volume by distillation and then the residue was chromatographed on a column of silica gel. The product was re-purified by distillation to give 14.0 g of TBTFMA as a colorless liquid (70%).",Oxalyl chloride | TFMAA | methylene chloride | nitrogen | acid chloride | t-butanol | pyridine | dichloromethane | HCl | sodium bicarbonate | pentane | silica gel | liquid
US05145843,"To 2.0 g of 4,7-dichloroquinoline was added 2.24 g of 4-fluoroaniline, and the mixture was heated with stirring to 160° C. After a few minutes at this temperature, the mixture smoked and the melt solidified. The solid was allowed to cool and was then dissolved in ethyl acetate and washed to remove the aniline. The organic layer was dried over MgSO<and then solvent was removed using reduced pressure. The residue was recrystallized in heptane to yield 1.27 g of 7-chloro-N-(4-fluorophenyl)-4-quinolinamine. M.P. 214°-16° C. (46.1% yield).","4,7-dichloroquinoline | 4-fluoroaniline | ethyl acetate | aniline | MgSO | heptane | 7-chloro-N-(4-fluorophenyl)-4-quinolinamine"
US20110195198A1,"A reaction mixture containing 9-oxo-9H-thioxanthene-1-carboxylic acid (3.8 g, 15 mmol), acetonitrile (40 mL), dimethylsulfoxide (23 mL), tetrabutylammonium bromide (0.5 g, 1.5 mmol) and 2,6-di-tert-butyl-4-methylphenol (0.03 g, 0.122 mmol) was heated to reflux. At this temperature 4-hydroxybutylacrylate glycidylether (2.4 g, 12.2 mmol) was added and the mixture was allowed to stir at reflux temperature for 24 hours. The mixture was cooled to room temperature and filtered to remove the residual, undissolved 9-oxo-9H-thioxanthene-1-carboxylic acid. The filtrate was evaporated under reduced pressure. The residual oil, which contains dimethylsulfoxide, was brought in distilled water. After stirring for 1 hour the aqueous layer was decanted off. The residue was dissolved in dichloromethane (100 mL) and extracted with a mixture of an aqueous solution of sodium hydroxide (1N) and distilled water (1/2). The organic layer was separated, dried on MgSO4, filtered and evaporated to provide 4.9 g of a yellow oil. The product was purified on a SVP D40 Merck Np Column using dichloromethane/ethyl acetate (80/20) as eluent, to afford 2.6 g of a yellow oil.","9-oxo-9H-thioxanthene-1-carboxylic acid | acetonitrile | dimethylsulfoxide | tetrabutylammonium bromide | 2,6-di-tert-butyl-4-methylphenol | 4-hydroxybutylacrylate glycidylether | 9-oxo-9H-thioxanthene-1-carboxylic acid | water | dichloromethane | sodium hydroxide | MgSO4 | yellow oil"
US20110092553A1,"The amine of Example 155 (44 mg, 0.1 mmol) was treated as described in general procedure L using trifluoromethanesulfonic anhydride (20 μL, 0.12 mmol) to give N-[4-(4′-{2-[4-(2,4-dichloro-phenyl)-1-ethyl-1H-imidazol-2-yl]-(E)-vinyl}-biphenyl-4-yloxy)-phenyl]-trifluoromethanesulfonamide (26 mg, 39%).","amine | trifluoromethanesulfonic anhydride | N-[4-(4′-{2-[4-(2,4-dichloro-phenyl)-1-ethyl-1H-imidazol-2-yl]-(E)-vinyl}-biphenyl-4-yloxy)-phenyl]-trifluoromethanesulfonamide"
US07157487B2,"Sodium hydride (918 mg, 23.0 mmol) was added to benzyl alcohol (30 ml) in portions. After vigorous evolution of a hydrogen gas stopped, a solution of 3-fluoro-5-methoxy-4-nitrophenylacetic acid (2.63 g, 11.5 mmol) in benzyl alcohol (20 ml) was added to the reaction mixture. After stirring at 50° C. for 15 hours, the reaction mixture was cooled. To the mixture was added 1N NaOH (100 ml), followed by extraction with ether (200 ml). After addition of 1N HCl to the water layer, the mixture was extracted with ether (2×200 ml). The extract was dried over anhydrous magnesium sulfate and then, distilled under reduced pressure to remove the solvent, whereby a pale yellow oil was obtained. Methanol (50 ml) and concentrated sulfuric acid (0.5 ml) were added to the resulting oil and the mixture was heated and refluxed for 4 hours under stirring. The reaction mixture was then cooled to room temperature. After addition of a saturated aqueous solution of sodium bicarbonate for neutralization, the mixture was extracted with chloroform (2×250 ml). The extract was dried over anhydrous magnesium sulfate and then distilled under reduced pressure to remove the solvent. The residue was purified by chromatography on a silica gel column, whereby from chloroform eluate solutions, the title compound (2.77 g, 61%) was obtained as a yellow oil.",Sodium hydride | benzyl alcohol | hydrogen | 3-fluoro-5-methoxy-4-nitrophenylacetic acid | benzyl alcohol | NaOH | ether | HCl | water | ether | magnesium sulfate | Methanol | sulfuric acid | sodium bicarbonate | chloroform | magnesium sulfate | silica gel | chloroform | title compound
US07943638B2,"214 mg of ethyl 1,6-dimethyl-4-hydroxy-2-oxo-1,2-dihydropyridine-3-carboxylate and 101 mg of 2-amino-5-methylpyridine were added to 2.5 ml of bromobenzene and the mixture was stirred for 6.5 hours under heat refluxing condition. The reaction mixture was cooled to room temperature, and t-butyl methyl ether and n-hexane were added to the mixture. The resulting solid was collected by filtration, washed with t-butyl methyl ether and n-hexane, and dried to obtain N-(5-methyl-2-pyridyl)-1,6-dimethyl-4-hydroxy-2-oxo-1,2-dihydropyridine-3-carboxamide","ethyl 1,6-dimethyl-4-hydroxy-2-oxo-1,2-dihydropyridine-3-carboxylate | 2-amino-5-methylpyridine | bromobenzene | t-butyl methyl ether | n-hexane | t-butyl methyl ether | n-hexane | N-(5-methyl-2-pyridyl)-1,6-dimethyl-4-hydroxy-2-oxo-1,2-dihydropyridine-3-carboxamide"
US07053089B2,"To a solution of tert-butyl 2-(5-methylthien-2-yl)cyclopropanecarboxylate (100 mg, 0.42 mmol) in CH2Cl2 (3 mL) at RT was added trifluoroacetic acid (1 mL). The reaction mixture was stirred at RT for 10 min and concentrated in vacuo. The crude 2-(5-methylthien-2-yl)cyclopropanecarboxylic acid was used without further purification. M.S. (M+1) 182",tert-butyl 2-(5-methylthien-2-yl)cyclopropanecarboxylate | CH2Cl2 | trifluoroacetic acid | 2-(5-methylthien-2-yl)cyclopropanecarboxylic acid
US05972825,"12.0 g (19.5 mmol) of 1,3-bis[bis(4-dimethylaminophenyl)phosphinyl]propane and 24 ml (100 mmol) of tri-n-butylamine are initially charged in 80 ml of o-xylene in an argon atmosphere while stirring. 14.4 ml (100 mmol) of phenyldichlorosilane are slowly added dropwise. The mixture is heated to 145° C., stirred for 6 hours and the solvent is distilled off under reduced pressure. Cooling the clear solution results in formation of colorless crystals which are filtered off. The crystals obtained are suspended in 100 ml of degassed o-xylene and extracted with 20 ml of 2N sodium hydroxide solution. The organic phase is separated off, dried with sodium sulphate and evaporated under reduced pressure. This gives 10.8 g of colorless solid, corresponding to a yield of 95%.","1,3-bis[bis(4-dimethylaminophenyl)phosphinyl]propane | tri-n-butylamine | o-xylene | argon | phenyldichlorosilane | o-xylene | sodium hydroxide | sodium sulphate"
US04507498,"A mixture of 5.0 g of 1-[4-(3-bromopropoxy)-2-hydroxy-3-propylphenyl]ethanone, 3.0 ml of methyl bromoacetate, and 3.3 g of anhydrous potassium carbonate in 75 ml of anhydrous acetone was stirred at reflux for 4 hours. An additional 2.0 g of potassium carbonate was added and reflux was continued for 13 hours. The reaction mixture was filtered and the filtrate was concentrated in vacuo to an oil which was purified by high pressure liquid chromatography using 5% ethyl acetate-toluene to give 3.5 g (58%) of [6-acetyl-3-(3-bromopropoxy)-2-propylphenoxy]acetic acid methyl ester as an oil.",1-[4-(3-bromopropoxy)-2-hydroxy-3-propylphenyl]ethanone | methyl bromoacetate | potassium carbonate | acetone | potassium carbonate | [6-acetyl-3-(3-bromopropoxy)-2-propylphenoxy]acetic acid methyl ester
US20160031908A1,"To a suspension of 4-(4-chloro-phenyl)-piperidine-4-carboxylic acid methyl ester in acetonitrile/water (4/1) was added potassium carbonate (221 mg, 1.6 mmol), followed by 2-[5-(3-bromo-propylidene)-5,11-dihydro-10-oxa-1-aza-dibenzo[a, d]cyclohepten-7-yl]-propan-2-ol (150 mg, 0.4 mmol). The reaction mixture was stirred at room temperature for 48 hours and then concentrated in vacuo. The resulting residue was treated with water and extracted with ethyl acetate. Solvent was evaporate from the combined dried (MgSO4) organic extracts. Purification on silica gel chromatography using dichloromethane-methanol (9.6:0.4) afforded the title compound.","4-(4-chloro-phenyl)-piperidine-4-carboxylic acid methyl ester | acetonitrile/water | water | potassium carbonate | 2-[5-(3-bromo-propylidene)-5,11-dihydro-10-oxa-1-aza-dibenzo[a, d]cyclohepten-7-yl]-propan-2-ol | ethyl acetate | MgSO4 | silica gel | title compound"
US20150284335A1,"TFA (0.45 g, 3.9 mmol) was added to a solution of 5-[3-(3-chloro-benzyloxy)-phenyl]-2-(methoxycarbonylmethyl-carbamoyl)-benzoimidazole-1-carboxylic acid tert-butyl ester, 6-[3-(3-chloro-benzyloxy)-phenyl]-2-(methoxycarbonylmethyl-carbamoyl)-benzoimidazole-1-carboxylic acid tert-butyl ester (0.22 g, 0.39 mmol) and CH2Cl2 (2 ml). The mixture was stirred for 1 hr and was neutralized with sat. NaHCO3. The resulting precipitate was collected to afford the titled compound (0.12 g, 67%). MS (ESI/CI): mass calcd. for C24H20ClN3O4, 449.1; m/z found, 450.1 [M+H]+. 1H NMR (400 MHz, DMSO-d6, tautomeric broadening): 13.78-12.68 (m, 1H), 9.24 (d, J=1.1 Hz, 1H), 8.06-7.53 (m, 4H), 7.52-7.37 (m, 4H), 7.36-7.24 (m, 2H), 7.02 (d, J=6.7 Hz, 1H), 5.23 (s, 2H), 4.09 (d, J=6.1 Hz, 2H), 3.68 (s, 3H).",TFA | 5-[3-(3-chloro-benzyloxy)-phenyl]-2-(methoxycarbonylmethyl-carbamoyl)-benzoimidazole-1-carboxylic acid tert-butyl ester | 6-[3-(3-chloro-benzyloxy)-phenyl]-2-(methoxycarbonylmethyl-carbamoyl)-benzoimidazole-1-carboxylic acid tert-butyl ester | CH2Cl2 | NaHCO3 | titled compound
US06599894B1,"To a solution of DMSO (7.58 g, 97.0 mmol) in CH2Cl2 (100 μL) at −78° C. was added oxalyl chloride (6.16 g, 48.5 mmol) over the course of 10 min. After an additional 15 min at −78° C., a solution of 3-chloro-5-N,N-dimethylaminobenzyl alcohol (8.18 g, 44.1 mmol; see step (i) above) in CH2Cl2 (100 mL) was added over the course of 15 min. The resulting solution was stirred at −78° C. for 1 h prior to the addition of DIPEA (28.5 g, 220.5 mmol). The solution was warmed to 25° C. and stirred for 18 h, before being concentrated in vacuo to give the crude product. Flash chromatography on silica gel, eluting with Hex:EtOAc (5:1), gave 7.50 g (93%) of the sub-title compound as a yellow solid.","DMSO | CH2Cl2 | oxalyl chloride | 3-chloro-5-N,N-dimethylaminobenzyl alcohol | CH2Cl2 | DIPEA | crude product | silica gel | EtOAc | sub-title compound"
US05399679,"To a solution of 4-(R)acetoxy-3(R)-[1(R)t-butyldimethylsilyloxyethyl]azetidin-2-one (2.87 g) in dioxane (40 ml) the sodium salt of thioacetic acid (1.2 g) was added. Zinc bromide (2.7 g) was added to the resulting suspension and the reaction mixture was stirred for 4 hours at 40° C. The reaction mixture was then cooled at room temperature and poured in a mixture of ethyl acetate and water. The organic layer was separated, washed twice with water, dried over anhydrous sodium sulfate, and evaporated in vacuo. The residue was purified by column chromatography to give 2.7 g of the title product (89% yield).",4-(R)acetoxy-3(R)-[1(R)t-butyldimethylsilyloxyethyl]azetidin-2-one | dioxane | sodium | thioacetic acid | Zinc bromide | ethyl acetate | water | water | sodium sulfate | title product
US07410981B2,"To a mixture of tert-butyl 2-hydroxyethyl (methyl)carbamate (1.75 g) obtained in Reference Example 1 and ethyl acetate (10 mL) were added 4-methoxybenzoyl chloride (1.88 g) and pyridine (0.97 mL). After stirring at room temperature for 14 hrs., 4-methoxybenzoyl chloride (0.70 g) and pyridine (0.97 mL) were added and the mixture was stirred 15 at room temperature for 1 hr. Ethyl acetate (80 mL) was added to the reaction mixture, and the mixture was washed with water (20 mL), a saturated aqueous sodium hydrogen carbonate solution (20 mL) and water (20 mL), and dried over anhydrous magnesium sulfate. After concentration under reduced pressure, the residue was dissolved in ethyl acetate (10 mL), and a 4N hydrogen chloride-ethyl acetate solution (10 mL) was added. After stirring at room temperature for 1 hr., diethyl ether (20 mL) was added, and the precipitated solid was collected by filtration. The solid was washed twice with ethyl acetate (15 mL) and dried under reduced pressure at 60° C. to give the title compound (1.99 g) as a white solid.",tert-butyl 2-hydroxyethyl (methyl)carbamate | ethyl acetate | 4-methoxybenzoyl chloride | pyridine | 4-methoxybenzoyl chloride | pyridine | Ethyl acetate | water | sodium hydrogen carbonate | water | magnesium sulfate | ethyl acetate | hydrogen chloride-ethyl acetate | ethyl acetate | diethyl ether | title compound
US20130172342A1,"A 100 mL 3-neck flask fitted with a stir-bar, condenser, and an Ar inlet was charged with aniline 38a (3.00 g, 10.3 mmol), bromide 31 (2.96 g, 12.9 mmol), K2CO3 (2.14 g, 15.5 mmol), KI (166 mg, 1.00 mmol), and DMF (30 mL). The suspension was heated in a 110° C. bath overnight. Another 2 g of bromide 31 were added, and the mixture was heated at 110° C. another 4 hr then cooled to rt overnight. The solids were filtered off and rinsed with EtOAc (100 mL). The filtrate was washed with saturated aqueous NH4Cl (2×60 mL), H2O (2×60 mL) and brine (50 mL), filtered through phase separation paper, and concentrated to 5.8 g of an oil. The oil was partitioned with EtOAc (60 mL) and 5% aqueous citric acid. The organic phase was extracted with 5% aqueous citric acid (3×60 mL). All phases were left for 2 days forming crystals. All phases were combined, and the crystals were filtered. The crystals were then suspended in saturated NaHCO3 (50 mL) and extracted with EtOAc (50 mL). The organic phase was washed with saturated NaHCO3 (50 mL) and brine (50 mL), filtered through phase separation paper, and concentrated to give 1.6 g of 39a as a light brown, crystalline solid (35%). 1H NMR (300 MHz, CDCl3): δ 8.86 (bs, 1H), 7.27 (s, 1H), 7.15 (d, 1H), 7.06-6.92 (m, 3H), 6.38 (d, 1H), 6.34 (dd, 1H), 4.63 (bt, 1H), 4.03 (t, 2H), 3.93 (t, 3H), 3.52 (qt, 2H), 3.13 (s, 2H), 2.62-2.55 (m, 4H), 2.29 (s, 6H), 1.82 (sept, 2H), 1.69-1.57 (m, 4H), 1.52-1.41 (m, 2H), 1.04 (t, 3H) ppm. HPLC analysis (0:10:90 H2O:A1:MeOH) showed a purity of 98% with a retention time of 3.3 min.",aniline | bromide | K2CO3 | DMF | bromide | EtOAc | NH4Cl | H2O | brine | oil | EtOAc | citric acid | citric acid | NaHCO3 | EtOAc | brine | 39a | solid
US07091217B2,"To a 0° C. solution of methyl-4-(benzothiazol-2-yl)-benzoate (prepared as described by A. Brembilla, D. Roizard and P. Lochon Synth. Commun. 1990, 20, 3379) (1.08 g, 4 mmol) in THF (20 mL) was added DIBAL-H (20 mL of a 1.0M solution in THF, 20 mmol) over 10 minutes. The resulting solution was stirred at 0° C. for 2 hours, then an aqueous saturated solution of sodium potassium tartrate was added and the biphasic mixture stirred rapidly for 60 min. The phases were separated and the aqueous layer extracted with ether (3×20 mL). The combined organic fractions were dried (Na2SO4), concentrated and purified by column chromatography on silica gel (10:1 CH2Cl2/MeOH) to afford the title compound (0.69 g, 75%). 1H NMR (CD3OD) δ 4.69 (s, 2H), 7.43 (t, 1H, J=7.8 Hz), 7.53 (m, 3H), 7.99 (m, 1H), 8.06 (m, 3H).",methyl-4-(benzothiazol-2-yl)-benzoate | THF | DIBAL-H | THF | sodium potassium tartrate | ether | Na2SO4 | silica gel | CH2Cl2/MeOH | title compound
