file_name,Paragraph,IUPAC,smiles,1H NMR text,13C NMR text,1H NMR conditions,1H NMR data,13C NMR conditions,13C NMR data
PMC10177926,"(4-(3-Chloro-4-fluorobenzyl)piperazin-1-yl)(2,4-dichlorophenyl)methanone (1d) Yield: 58%. White powder. M.p. 121–124 °C. 1H-NMR (500 MHz, DMSO-d6): (δ) 2.33 (t, J = 3.36 Hz, 2H, CH2), 2.43 (m, 2H, CH2), 3.13 (m, 2H, CH2), 3.49 (s, 2H, CH2), 3.63 (m, 2H, CH2), 7.31 (m, 1H, ArH, H-5′), 7.35 (d, J = 9.2 Hz, 1H, ArH, H-6′), 7.39 (m, 1H, ArH, H-2′), 7.49 (d, J = 2.02 Hz, 1H, ArH, H-5”), 7.51 (d, J = 2.02 Hz, 1H, ArH, H-6”), 7.72 (d, J = 1.9 Hz, 2H, ArH, H-3”). 13C-NMR (126 MHz, DMSO-d6): (δ) 41.1 (C-5), 46.2 (C-3), 51.8 (C-2), 52.5 (C-6), 60.1 (CH2), 116.6 (d, JC-F = 20.77 Hz, C-5′), 119.1 (d, JC-F = 17.66 Hz, C-3′), 127.9 (C-5”), 129.1 (C-6′), 129.3 (C-6”), 129.4 (C-3″), 130.3 (C-2′), 130.6 (C-2″), 134.2 (C-4″), 134.7 (C-1″), 135.9 (d, JC-F = 3.86 Hz, C-1′), 156.3 (d, JC-F = 245.5 Hz, C-4′), 164.6 (C=O). Anal. Calculated for C18H16Cl3FN2O: C 53.82, H 4.01, N 6.97. Found: C 53.88, H 3.99, N 7.03. ","4-(3-Chloro-4-fluorobenzyl)piperazin-1-yl)(2,4-dichlorophenyl)methanone",,"1H-NMR (500 MHz, DMSO-d6): (δ) 2.33 (t, J = 3.36 Hz, 2H, CH2), 2.43 (m, 2H, CH2), 3.13 (m, 2H, CH2), 3.49 (s, 2H, CH2), 3.63 (m, 2H, CH2), 7.31 (m, 1H, ArH, H-5′), 7.35 (d, J = 9.2 Hz, 1H, ArH, H-6′), 7.39 (m, 1H, ArH, H-2′), 7.49 (d, J = 2.02 Hz, 1H, ArH, H-5”), 7.51 (d, J = 2.02 Hz, 1H, ArH, H-6”), 7.72 (d, J = 1.9 Hz, 2H, ArH, H-3”)","13C-NMR (126 MHz, DMSO-d6): (δ) 41.1 (C-5), 46.2 (C-3), 51.8 (C-2), 52.5 (C-6), 60.1 (CH2), 116.6 (d, JC-F = 20.77 Hz, C-5′), 119.1 (d, JC-F = 17.66 Hz, C-3′), 127.9 (C-5”), 129.1 (C-6′), 129.3 (C-6”), 129.4 (C-3″), 130.3 (C-2′), 130.6 (C-2″), 134.2 (C-4″), 134.7 (C-1″), 135.9 (d, JC-F = 3.86 Hz, C-1′), 156.3 (d, JC-F = 245.5 Hz, C-4′), 164.6 (C=O)","500 MHz, DMSO-d6","2.33, 2.43, 3.13, 3.49, 3.63, 7.31, 7.35, 7.39, 7.49, 7.51, 7.72","126 MHz, DMSO-d6","41.1, 46.2, 51.8, 52.5, 60.1, 116.6, 119.1, 127.9, 129.1, 129.3, 129.4, 130.3, 130.6, 134.2, 134.7, 135.9, 156.3, 164.6"
PMC10111415," Poly(ILMA12-r-PEGM68) was isolated as a pink sticky mass. Yield: 8.10 g (87.0%); Total conversion determined by 1H NMR: q = 0.94; 1H NMR (600.2 MHz, DMSO-d6): δ = 9.07 (s, 1H), 7.74 (s, 1H), 7.68 (s, 1H), 4.16 (t, J = 7.2 Hz, 2H), 4.01 (br. s, 4H), 3.85 (s, 3H), 3.80–3.42 (m, 39H), 3.24 (s, 3H), 3.00 (s, 2H), 2.19–1.31 (m, 6H), 1.77 (p, J = 7.4 Hz, 2H), 1.27 (sext, J = 7.4 Hz, 2H), 1.25–0.45 (m, 6H), 0.90 (t, J = 7.4 Hz, 3H) (the ratio between ILMA and PEGM in the copolymer was determined by 1H NMR as 1:5.8 by mol) ppm; 13C NMR (150.9 MHz, DMSO-d6): δ = 176.7, 136.5, 123.6, 122.2 120.1 (q, JCF = 324.3 Hz), 71.3, 69.8, 69.56, 67.8, 63.8, 58.0, 51.1, 48.5, 35.7, 31.3, 23.01, 18.7, 16.6, 13.2 ppm; 19F NMR (564.7 MHz, DMSO-d6): δ = −79.8 (s) ppm; IR (ATR mode): 3151 (w), 3111 (w), 2871 (s, νCH), 1727 (s, νC=O), 1572 (w), 1454 (m, νCH), 1387 (w), 1351 (w), 1322 (s, νasSO2), 1298 (m), 1248 (m, νas–C–O–C–), 1224 (m, νCF), 1177 (vs, νsSO2), 1120 (vs, ν–C–O–), 1054 (s, νCF), 949 (m), 852 (m), 621 (s) cm–1; Mn(SEC) = 39.4 kDa, Mw/Mn = 1.35; Mn(NMR) = 39.8 kDa; Tg = −40 °C (DSC 5 °C min–1); Tonset = 165 °C (TGA, 5 °C min–1, on air); σDC = 7.6 × 10–6 S cm–1 (25 °C).  2.4 Synthesis of Poly[(ILMn-r-PEGMm)-b-PhEtMk] Block Copolymers ",Poly(ILMA12-r-PEGM68),,"1H NMR (600.2 MHz, DMSO-d6): δ = 9.07 (s, 1H), 7.74 (s, 1H), 7.68 (s, 1H), 4.16 (t, J = 7.2 Hz, 2H), 4.01 (br. s, 4H), 3.85 (s, 3H), 3.80–3.42 (m, 39H), 3.24 (s, 3H), 3.00 (s, 2H), 2.19–1.31 (m, 6H), 1.77 (p, J = 7.4 Hz, 2H), 1.27 (sext, J = 7.4 Hz, 2H), 1.25–0.45 (m, 6H), 0.90 (t, J = 7.4 Hz, 3H) (the ratio between ILMA and PEGM in the copolymer was determined by 1H NMR as 1:5.8 by mol) ppm","13C NMR (150.9 MHz, DMSO-d6): δ = 176.7, 136.5, 123.6, 122.2 120.1 (q, JCF = 324.3 Hz), 71.3, 69.8, 69.56, 67.8, 63.8, 58.0, 51.1, 48.5, 35.7, 31.3, 23.01, 18.7, 16.6, 13.2 ppm","600.2 MHz, DMSO-d6","9.07, 7.74, 7.68, 4.16, 4.01, 3.85, 3.80–3.42, 3.24, 3.00, 2.19–1.31, 1.77, 1.27, 1.25–0.45, 0.90","150.9 MHz, DMSO-d6","176.7, 136.5, 123.6, 122.2 120.1, 71.3, 69.8, 69.56, 67.8, 63.8, 58.0, 51.1, 48.5, 35.7, 31.3, 23.01, 18.7, 16.6, 13.2"
PMC10144625," The synthesis route of OFPA is shown in Figure 1. In a 100 mL flask, NaOH (4.6 g, 115 mmol) was added to a solution of octafluoropentanol (24.37 g, 110 mmol) and terabutyl ammonium bromide (0.1 g, 0.312 mmol) in toluene (50 mL). After stirring for 30 min at room temperature, epichlorohydrin (4.63 g, 50 mmol) dissolved in 10 mL toluene was added dropwise. The resulting mixture was stirred at 73 °C for 12 h. When the starting materials disappeared upon inspection by TLC, the reaction mixture was washed with distilled water (50 mL × 3). The organic phase was dried with anhydrous sodium sulfate, followed by filtration and concentration under reduced pressure. After molecular distillation, a colorless and transparent liquid 2,3-Bisoctafluoropentyloxy-1-propanol (OFPA) (19.37 g) was obtained, with a yield of 74.5%. 1H NMR (600 MHz, CDCl3): δ (ppm) = 6.05 (2H, -CF2H), 4.01 (5H, -CH2-O-CH2-CHOH-CH2-O-CH2-), 3.70 (4H, -O-CH2-CHOH-CH2-O-), 2.33 (1H, -O-CH2-CH-CH2-O).13C NMR (600 MHz, CDCl3): δ (ppm)= 68.04~68.38 (-O-CH2-CHOH-CH2-O-), 69.29 (-O-CH2-CHOH-CH2-O-), 73.41 (-O-CH2-CF2-), 105.93~117.04 (-CF2-CF2-CF2-CF2H). 19F NMR (600 MHz, CDCl3, ppm): δ = -120.00 (HF2CF2CF2CF2C-), -125.73 (HF2CF2CF2CF2C-), -130.39 (HF2CF2CF2CF2C-), -137.38 (HF2CF2CF2CF2C-). ","2,3-Bisoctafluoropentyloxy-1-propanol",OCC(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C)COC(F)(F)C(F)(F)C(F)(F)C(F)(F)C,"1H NMR (600 MHz, CDCl3): δ (ppm) = 6.05 (2H, -CF2H), 4.01 (5H, -CH2-O-CH2-CHOH-CH2-O-CH2-), 3.70 (4H, -O-CH2-CHOH-CH2-O-), 2.33 (1H, -O-CH2-CH-CH2-O)","13C NMR (600 MHz, CDCl3): δ (ppm)= 68.04~68.38 (-O-CH2-CHOH-CH2-O-), 69.29 (-O-CH2-CHOH-CH2-O-), 73.41 (-O-CH2-CF2-), 105.93~117.04 (-CF2-CF2-CF2-CF2H)","600 MHz, CDCl3","6.05, 4.01, 3.70, 2.33","600 MHz, CDCl3","68.04~68.38, 69.29, 73.41, 105.93~117.04"
PMC6225469," 2-(3,5-Dimethyl-1H-pyrazol-1-yl)-5-methyl-6-(p-tolyldiazenyl)-4H-1,3,4-thiadiazine (15b). Brown powder, yield (86%), m.p. 205–206 °C (EtOH); IR (νmax, cm−1): 3156 (NH), 1683 (C=N), 1591–1456 (C=C); 1H-NMR (500 MHz, CDCl3) δH (ppm): 2.26 (s, 3H, CH3), 2.32 (s, 3H, CH3), 2.51 (s, 3H, CH3), 2.57 (s, 3H, CH3), 6.04 (s, 1H, pyrazole-H4), 7.32 (dd, 2H, J = 6 Hz, Ar-H), 7.86 (dd, 2H, J = 8.5 Hz, Ar-H), 11.52 (s, D2O exchangeable, 1H, NH); 13C-NMR (125 MHz, CDCl3) δC (ppm): 8.54 (CH3), 13.2 (CH3), 18.6 (CH3), 18.6 (CH3), 103.3, 114.9, 121.0, 129.1, 129.3, 129.6, 148.9, 150.6, 159.2, 189.5; MS m/z (%): 326 [M]+ (30%), 299 (100); Anal. Calcd. for C16H18N6S (326.42): C, 58.87; H, 5.56; N, 25.75, Found: C, 58.49; H, 5.27; N, 25.41%. ","2-(3,5-Dimethyl-1H-pyrazol-1-yl)-5-methyl-6-(p-tolyldiazenyl)-4H-1,3,4-thiadiazine",CC1=CC=C(N=NC2=C(C)NN=C(N3N=C(C)C=C3C)S2)C=C1,"1H-NMR (500 MHz, CDCl3) δH (ppm): 2.26 (s, 3H, CH3), 2.32 (s, 3H, CH3), 2.51 (s, 3H, CH3), 2.57 (s, 3H, CH3), 6.04 (s, 1H, pyrazole-H4), 7.32 (dd, 2H, J = 6 Hz, Ar-H), 7.86 (dd, 2H, J = 8.5 Hz, Ar-H), 11.52 (s, D2O exchangeable, 1H, NH)","13C-NMR (125 MHz, CDCl3) δC (ppm): 8.54 (CH3), 13.2 (CH3), 18.6 (CH3), 18.6 (CH3), 103.3, 114.9, 121.0, 129.1, 129.3, 129.6, 148.9, 150.6, 159.2, 189.5","500 MHz, CDCl3","2.26, 2.32, 2.51, 2.57, 6.04, 7.32, 7.86, 11.52","125 MHz, CDCl3","8.54, 13.2, 18.6, 18.6, 103.3, 114.9, 121.0, 129.1, 129.3, 129.6, 148.9, 150.6, 159.2, 189.5"
PMC10093915," Preparation of 25: Methyl caffeate (762.2 mg) was dissolved in a mixture of benzene (20 mL) and acetone (30 mL), and then Ag2O (1.82 g) was added. The reaction mixture was stirred at room temperature for 60 h. The precipitation was removed with filtration, and the filtrate gave 25 (306.9 mg, 45% yield). Compound 25: mp 187–188 °C; 1H-NMR (CDCl3) δH 7.54 (d, J = 15.9 Hz, 1H, H-1″), 7.05 (s, 1H, H-4), 6.99 (s, 1H, H-6), 6.85 (d, J = 1.9 Hz, 1H, H-2′), 6.82 (d, J = 8.1 Hz, H-5′), 6.76 (dd, J = 8.1, 1.9 Hz, 1H, H-6′), 6.24 (d, J = 15.9 Hz, 1H, H-2″), 6.02 (d, 2H, J = 7.4 Hz, 1H, H-2), 4.26 (d, J = 7.4 Hz, 1H, H-3), 3.79 (s, 3H, -OCH3), 3.77 (s, 3H, OCH3); 13C-NMR (CDCl3) δC 171.0, 168.3, 148.5, 145.0, 144.7, 144.4, 144.0, 140.4, 132.0, 128.7, 125.4, 118.7, 117.6, 115.5, 115.4, 113.0, 87.2, 55.6, 53.0, 51.8; IR (KBr film) νmax 3397, 2958, 1739, 1697, 1609, 1506, 1444, 1281, 1198, 980, 854, 814 cm−1; EI-MS m/z (%) (70 eV) 386 (M+, 37; C20H18O8), 354 (35), 322 (100), 294 (27), 267 (13), 194 (55), 163 (52), 134 (14) (Figures S13–S16). ",Compound 25,OC1=CC(C=CC(OC)=O)=CC=C1O,"1H-NMR (CDCl3) δH 7.54 (d, J = 15.9 Hz, 1H, H-1″), 7.05 (s, 1H, H-4), 6.99 (s, 1H, H-6), 6.85 (d, J = 1.9 Hz, 1H, H-2′), 6.82 (d, J = 8.1 Hz, H-5′), 6.76 (dd, J = 8.1, 1.9 Hz, 1H, H-6′), 6.24 (d, J = 15.9 Hz, 1H, H-2″), 6.02 (d, 2H, J = 7.4 Hz, 1H, H-2), 4.26 (d, J = 7.4 Hz, 1H, H-3), 3.79 (s, 3H, -OCH3), 3.77 (s, 3H, OCH3)","13C-NMR (CDCl3) δC 171.0, 168.3, 148.5, 145.0, 144.7, 144.4, 144.0, 140.4, 132.0, 128.7, 125.4, 118.7, 117.6, 115.5, 115.4, 113.0, 87.2, 55.6, 53.0, 51.8",CDCl3,"7.54, 7.05, 6.99, 6.85, 6.82, 6.76, 6.24, 6.02, 4.26, 3.79, 3.77",CDCl3,"171.0, 168.3, 148.5, 145.0, 144.7, 144.4, 144.0, 140.4, 132.0, 128.7, 125.4, 118.7, 117.6, 115.5, 115.4, 113.0, 87.2, 55.6, 53.0, 51.8"
PMC10058396,"8-N-(prop-2-ynyl)quinolinesulfonamide (8a) Yield: 91 %, m.p. 127–128 °C. 1H NMR (DMSO-d6, 300 MHz): 2.66 (t, J = 2.4 Hz, 1H, H-12), 3.85 (dd, J = 6.0 Hz, J = 2.4 Hz, 2H, H-10), 7.65–7.76 (m, 3H, H-3, H-6, and H-9), 8.28–8.33 (m, 2H, H-5 and H-7), 8.54 (dd, J = 8.4 Hz, J = 1.2 Hz, 1H, H-4), 9.08 (dd, J = 4.2 Hz, J = 1.2 Hz, 1H, H-2). 13C NMR (DMSO-d6, 75 MHz): 32.9 (C-10), 74.4 (C-12), 79.9 (C-11), 122.9 (C-3), 126.1 (C-6), 128.9 (C-4a), 130.9 (C-5), 134.1 (C-7), 137.5 (C-4), 137.5 (C-8), 143.4 (C-8a), 151.7 (C-2). HRMS (ESI) m/z: C12H11N2O2S [M + H]+, Calcd. 247.0541; Found 247.0553; C12H10N2NaO2S [M + Na]+, Calcd. 269.0361; Found 269.0362. ",8-N-(prop-2-ynyl)quinolinesulfonamide,,"1H NMR (DMSO-d6, 300 MHz): 2.66 (t, J = 2.4 Hz, 1H, H-12), 3.85 (dd, J = 6.0 Hz, J = 2.4 Hz, 2H, H-10), 7.65–7.76 (m, 3H, H-3, H-6, and H-9), 8.28–8.33 (m, 2H, H-5 and H-7), 8.54 (dd, J = 8.4 Hz, J = 1.2 Hz, 1H, H-4), 9.08 (dd, J = 4.2 Hz, J = 1.2 Hz, 1H, H-2)","13C NMR (DMSO-d6, 75 MHz): 32.9 (C-10), 74.4 (C-12), 79.9 (C-11), 122.9 (C-3), 126.1 (C-6), 128.9 (C-4a), 130.9 (C-5), 134.1 (C-7), 137.5 (C-4), 137.5 (C-8), 143.4 (C-8a), 151.7 (C-2)","DMSO-d6, 300 MHz","2.66, 3.85, 7.65–7.76, 8.28–8.33, 8.54, 9.08","DMSO-d6, 75 MHz","32.9, 74.4, 79.9, 122.9, 126.1, 128.9, 130.9, 134.1, 137.5, 137.5, 143.4, 151.7"
PMC6270153," 2-((5-(4-Methyl-1,2,3-thiadiazol-5-yl)-4-phenyl-4H-1,2,4-triazol-3-yl)thio)acetonitrile (7k). White crystals, yield 84%, m p. 118–119 °C; 1H-NMR (CDCl3, 500 MHz) d: 3.08 (s, 3H, Het-Me), 4.16 (s, 2H, SCH2), 7.28 (d, J = 7.7 Hz, 1H, ArH), 7.34 (d, J = 7.7 Hz, 1H, ArH), 7.63–7.73 (m, 3H, ArH). 13C-NMR (CDCl3, 125 MHz) d: 14.8, 17.8, 115.1, 127.8, 130.6, 131.7, 132.2, 148.8, 150.7, 160.4. MS (ESI), m/z: 315 (M+1)+. Elemental anal. (%), calculated: C, 49.66; H, 3.21; N, 26.73; found: C, 49.78; H, 3.11; N,26.55. ","2-((5-(4-Methyl-1,2,3-thiadiazol-5-yl)-4-phenyl-4H-1,2,4-triazol-3-yl)thio)acetonitrile",N#CCSC1=NN=C(C2=C(C)N=NS2)N1C3=CC=CC=C3,"1H-NMR (CDCl3, 500 MHz) d: 3.08 (s, 3H, Het-Me), 4.16 (s, 2H, SCH2), 7.28 (d, J = 7.7 Hz, 1H, ArH), 7.34 (d, J = 7.7 Hz, 1H, ArH), 7.63–7.73 (m, 3H, ArH)","13C-NMR (CDCl3, 125 MHz) d: 14.8, 17.8, 115.1, 127.8, 130.6, 131.7, 132.2, 148.8, 150.7, 160.4","CDCl3, 500 MHz","3.08, 4.16, 7.28, 7.34, 7.63–7.73","CDCl3, 125 MHz","14.8, 17.8, 115.1, 127.8, 130.6, 131.7, 132.2, 148.8, 150.7, 160.4"
PMC10005508," 5-Hydroxy-N-methoxy-N-methylpentanamide (2a) [31]. Following the general procedure, compound 2a was obtained from δ-valerolactone (1a) as a colorless oil (2.870 g, 17.82 mmol, 99%): C7H15NO3; Rf 0.33 (hexane/EtOAc 1:4); 1H NMR (400 MHz, CDCl3) δ 3.68 (s, 3H), 3.63 (t, J = 6.3 Hz, 2H), 3.17 (s, 3H), 2.46 (t, J = 7.2 Hz, 2H), 1.78–1.66 (m, 2H), 1.66–1.52 (m, 2H); 13C NMR (100 MHz, CDCl3) δ 174.7 (C), 62.0 (CH2), 61.2 (CH3), 32.3 (CH2), 32.2 (CH3), 31.3 (CH2), 20.4 (CH2); LRMS (EI) m/z 162 (M+ + 1, 3%), 144 (3), 101 (91), 83 (51), 61 (99), 57 (27), 55 (100). ",5-Hydroxy-N-methoxy-N-methylpentanamide,O=C(N(OC)C)CCCCO,"1H NMR (400 MHz, CDCl3) δ 3.68 (s, 3H), 3.63 (t, J = 6.3 Hz, 2H), 3.17 (s, 3H), 2.46 (t, J = 7.2 Hz, 2H), 1.78–1.66 (m, 2H), 1.66–1.52 (m, 2H)","13C NMR (100 MHz, CDCl3) δ 174.7 (C), 62.0 (CH2), 61.2 (CH3), 32.3 (CH2), 32.2 (CH3), 31.3 (CH2), 20.4 (CH2)","400 MHz, CDCl3","3.68, 3.63, 3.17, 2.46, 1.78–1.66, 1.66–1.52","100 MHz, CDCl3","174.7, 62.0, 61.2, 32.3, 32.2, 31.3, 20.4"
PMC10054722," A mixture of 5-amino-1H-pyrazole-4-carbohydrazide (130 mg, 1.2 mmol) and ethoxymethylideneacetylacetone (400 mg, 2.4 mmol) in 5 mL of absolute ethanol was refluxed for 4 h with a calcium chloride tube. After solvent evaporation, the resulting precipitate was filtered, washed with diethyl ether, recrystallized from hexane and dried to give 6-acetyl-7-methyl-3-[1-(4-acetyl-5-methyl-1H-pyrazole-1-carbonyl)]pyrazolo[1,5-a]pyrimidine 7 as an orange solid in 70% yield. 1H NMR (300 MHz, DMSO/CCl4 1:3, δ, ppm): 2.48 (s, 3 H), 2.76 (s, 3 H), 2.93 (s, 3 H), 3.14 (s, 3 H), 8.12 (s, 1 H), 8.96 (s, 1 H), 9.28 (s, 1 H). 13C NMR (75 MHz, DMSO/CCl4 1:3, δ, ppm): 12.4, 14.52, 28.82, 29.56, 103.68, 120.08, 121.8, 142.27, 146, 149.01, 149.8, 150.07, 152.88, 159.68, 191.86, 195.43. Calculated, %: C 59.07, H 4.65, N 21.53. C16H15N5O3. Found, %: C 59.03, H 4.70, N 21.50; mp: 217–218 ℃. ","6-acetyl-7-methyl-3-[1-(4-acetyl-5-methyl-1H-pyrazole-1-carbonyl)]pyrazolo[1,5-a]pyrimidine 7",,"1H NMR (300 MHz, DMSO/CCl4 1:3, δ, ppm): 2.48 (s, 3 H), 2.76 (s, 3 H), 2.93 (s, 3 H), 3.14 (s, 3 H), 8.12 (s, 1 H), 8.96 (s, 1 H), 9.28 (s, 1 H)","13C NMR (75 MHz, DMSO/CCl4 1:3, δ, ppm): 12.4, 14.52, 28.82, 29.56, 103.68, 120.08, 121.8, 142.27, 146, 149.01, 149.8, 150.07, 152.88, 159.68, 191.86, 195.43","300 MHz, DMSO/CCl4 1:3, δ, ppm","2.48, 2.76, 2.93, 3.14, 8.12, 8.96, 9.28","75 MHz, DMSO/CCl4 1:3, δ, ppm","12.4, 14.52, 28.82, 29.56, 103.68, 120.08, 121.8, 142.27, 146, 149.01, 149.8, 150.07, 152.88, 159.68, 191.86, 195.43"
PMC6225125,"3.9. Synthesis of N2,N2,N4,N4-tetrakis(2-methoxyethyl)-6-(propynyloxy)-1,3,5-triazine-2,4-diamine (9) Pale yellow powder. Yield: 1.3 g (67%). m.p. 112–115 °C. IR (KBr pellet, cm−1) ν(C–H) 2992, 2984, ν(C=N) 1585. 1H NMR (CDCl3, ppm) δ 3.26 (s, 6H), 3.50 (t, J = 5.0 Hz, 4H), 3.77 (t, J = 5.0 Hz, 4H), 5.00 (s, 2H). 13C NMR (CDCl3, ppm) δ 48.3 (NCH2), 59.2 (OCH2), 62.9 (CH3O), 67.5 (CH3OCH2), 70.4 (terminal CH), 161.7, 175.6 (triazine ring). ","N2,N2,N4,N4-tetrakis(2-methoxyethyl)-6-(propynyloxy)-1,3,5-triazine-2,4-diamine",CC#COC1=NC(N(CCOC)CCOC)=NC(N(CCOC)CCOC)=N1,"1H NMR (CDCl3, ppm) δ 3.26 (s, 6H), 3.50 (t, J = 5.0 Hz, 4H), 3.77 (t, J = 5.0 Hz, 4H), 5.00 (s, 2H)","13C NMR (CDCl3, ppm) δ 48.3 (NCH2), 59.2 (OCH2), 62.9 (CH3O), 67.5 (CH3OCH2), 70.4 (terminal CH), 161.7, 175.6 (triazine ring)","CDCl3, ppm","3.26, 3.50, 3.77, 5.00","CDCl3, ppm","48.3, 59.2, 62.9, 67.5, 70.4, 161.7, 175.6"
PMC10123498,"6-Amino-4-(4-chlorophenyl)-3-methyl-1,4-dihydropyrano[2,3-c]pyrazole-5-carbonitrile 13C NMR (100 MHz, DMSOd6): δH = 160.9, 154.7, 143.5, 135.7, 131.2, 130.0, 128.5, 120.7, 97.2, 56.7, 35.5, 9.7 ppm. ","6-Amino-4-(4-chlorophenyl)-3-methyl-1,4-dihydropyrano[2,3-c]pyrazole-5-carbonitrile",N#CC(C1C2=CC=C(Cl)C=C2)=C(N)OC3=C1C(C)=NN3,,"13C NMR (100 MHz, DMSOd6): δH = 160.9, 154.7, 143.5, 135.7, 131.2, 130.0, 128.5, 120.7, 97.2, 56.7, 35.5, 9.7 ppm.",,,"100 MHz, DMSOd6","160.9, 154.7, 143.5, 135.7, 131.2, 130.0, 128.5, 120.7, 97.2, 56.7, 35.5, 9.7"
PMC10095950," To a solution of 2,2-dimethyl-4-oxo-3,8,11,14,17-pentaoxa-5-azaicosan-20-oic acid (t-Boc-N-amido-PEG4-acid) (38 mg, 1 eq, 0.10 mmol) in DMF (2 mL), TBTU (50 mg, 1.5 eq, 0.16 mmol) and N-ethyl-N-isopropylpropan-2-amine (54 mg, 4 eq, 0.42 mmol) were added and the mixture was stirred for 15 min. (R)-4-(4-((7-ethyl-8-isopropyl-5-methyl-6-oxo-5,6,7,8-tetrahydropteridin-2-yl)amino)-3-me-thoxybenzamido)piperidin-1-ium, trifluoracetate (1) (62 mg, 1 Eq, 0.10 mmol) was added to the reaction mixture and stirred for 18 h. Water was added to the reaction mixture and it was extracted with ethyl acetate. The crude product was purified via column chromatography on silica gel (0–10% MeOH in DCM) to afford tert-butyl (R)-(15-(4-(4-((7-ethyl-8-isopropyl-5-methyl-6-oxo-5,6,7,8-tetrahydropteridin-2-yl)amino)-3-methoxybenzamido)piperidin-1-yl)-15-oxo-3,6,9,12-tetraoxapentadecyl)carbamate (50 mg, 60 μmol, 58%). TLC condition: 10% MeOH in DCM. 1H NMR (850 MHz, CD3OD) δ 8.52 (d, 1H), 7.75 (s, 1H), 7.50–7.47 (m, 2H), 4.69 (hept, J = 6.9 Hz, 1H), 4.60–4.55 (m, 1H), 4.32 (dd, J = 7.7, 3.5 Hz, 1H), 4.17–4.11 (m, 1H), 4.11–4.06 (m, 1H), 4.00 (s, 3H), 3.80–3.71 (m, 2H), 3.64–3.57 (m, 12H), 3.48 (t, J = 5.6 Hz, 2H), 3.31 (s, 3H), 3.26–3.18 (m, 3H), 2.81–2.77 (m, 1H), 2.76–2.70 (m, 1H), 2.68–2.62 (m, 1H), 2.07–2.03 (m, 1H), 2.00–1.95 (m, 1H), 1.94–1.87 (m, 1H), 1.80–1.72 (m, 1H), 1.64–1.56 (m, 1H), 1.56–1.50 (m, 1H), 1.47–1.39 (m, 15H), 0.84 (t, J = 7.5 Hz, 3H). 13C NMR (101 MHz, CD3OD) δ 171.9, 169.1, 165.2, 156.3, 153.3, 148.5, 139.8, 134.8, 127.5, 121.4, 117.4, 117.0, 110.1, 80.0, 71.6, 71.5 (3C), 71.4 (3C), 71.2, 71.0, 68.6, 67.6, 59.4, 56.6, 49.7, 48.7, 46.3, 42.2, 41.3, 34.5, 33.4, 32.4, 28.8, 28.6, 21.5, 20.0, 9.1. LC-MS (ESI) m/z calc. for C41H65N8O10 [M + H]+: 829.5, found 829.4. ","tert-butyl (R)-(15-(4-(4-((7-ethyl-8-isopropyl-5-methyl-6-oxo-5,6,7,8-tetrahydropteridin-2-yl)amino)-3-methoxybenzamido)piperidin-1-yl)-15-oxo-3,6,9,12-tetraoxapentadecyl)carbamate",O=C(OC(C)(C)C)NCCOCCOCCOCCOCCC(N1CCC(NC(C2=CC=C(NC(N=C3N(C(C)C)[C@@H]4CC)=NC=C3N(C)C4=O)C(OC)=C2)=O)CC1)=O,"1H NMR (850 MHz, CD3OD) δ 8.52 (d, 1H), 7.75 (s, 1H), 7.50–7.47 (m, 2H), 4.69 (hept, J = 6.9 Hz, 1H), 4.60–4.55 (m, 1H), 4.32 (dd, J = 7.7, 3.5 Hz, 1H), 4.17–4.11 (m, 1H), 4.11–4.06 (m, 1H), 4.00 (s, 3H), 3.80–3.71 (m, 2H), 3.64–3.57 (m, 12H), 3.48 (t, J = 5.6 Hz, 2H), 3.31 (s, 3H), 3.26–3.18 (m, 3H), 2.81–2.77 (m, 1H), 2.76–2.70 (m, 1H), 2.68–2.62 (m, 1H), 2.07–2.03 (m, 1H), 2.00–1.95 (m, 1H), 1.94–1.87 (m, 1H), 1.80–1.72 (m, 1H), 1.64–1.56 (m, 1H), 1.56–1.50 (m, 1H), 1.47–1.39 (m, 15H), 0.84 (t, J = 7.5 Hz, 3H)","13C NMR (101 MHz, CD3OD) δ 171.9, 169.1, 165.2, 156.3, 153.3, 148.5, 139.8, 134.8, 127.5, 121.4, 117.4, 117.0, 110.1, 80.0, 71.6, 71.5 (3C), 71.4 (3C), 71.2, 71.0, 68.6, 67.6, 59.4, 56.6, 49.7, 48.7, 46.3, 42.2, 41.3, 34.5, 33.4, 32.4, 28.8, 28.6, 21.5, 20.0, 9.1","850 MHz, CD3OD","8.52, 7.75, 7.50–7.47, 4.69, 4.60–4.55, 4.32, 4.17–4.11, 4.11–4.06, 4.00, 3.80–3.71, 3.64–3.57, 3.48, 3.31, 3.26–3.18, 2.81–2.77, 2.76–2.70, 2.68–2.62, 2.07–2.03, 2.00–1.95, 1.94–1.87, 1.80–1.72, 1.64–1.56, 1.56–1.50, 1.47–1.39, 0.84","101 MHz, CD3OD","171.9, 169.1, 165.2, 156.3, 153.3, 148.5, 139.8, 134.8, 127.5, 121.4, 117.4, 117.0, 110.1, 80.0, 71.6, 71.5, 71.4, 71.2, 71.0, 68.6, 67.6, 59.4, 56.6, 49.7, 48.7, 46.3, 42.2, 41.3, 34.5, 33.4, 32.4, 28.8, 28.6, 21.5, 20.0, 9.1"
