Paragraph,task_name,output
"Paragraph_2_1H_NMR_data: N-(2-(2-benzhydryl-1H-indol-3-yl)-1H-inden-3-yl)acetamide (3ba). The product 3ba was obtained by column chromatography on silica gel (eluent: petroleum ether/ethyl acetate = 2:1) as a white solid (73.6 mg, yield: 81%); mp 306–307 °C; 1H NMR (500 MHz, DMSO-d6) δ 11.04 (s, 1H), 9.34 (s, 1H), 7.49 (d, J = 7.9 Hz, 1H), 7.43 (d, J = 7.3 Hz, 1H), 7.36 (d, J = 8.1 Hz, 1H), 7.31 (t, J = 7.5 Hz, 4H), 7.25–7.20 (m, 3H), 7.20–7.14 (m, 6H), 7.10–7.04 (m, 1H), 7.00–6.95 (m, 1H), 5.72 (s, 1H), 3.72 (s, 2H), 1.48 (s, 3H); 13C NMR (125 MHz, DMSO-d6) δ 169.0, 142.8, 142.6, 141.6, 137.8, 136.7, 134.3, 130.0, 128.9, 128.3, 127.2, 126.4, 125.7, 124.1, 123.4, 121.1, 120.3, 119.2, 119.0, 111.4, 108.3, 47.8, 40.1, 22.0; HRMS (ESI) m/z: [M + H]+ calculated for C32H26BrON2, 533.1223; found, 533.1224. ",Paragraph_2_1H_NMR_data,"11.04, 9.34, 7.49, 7.43, 7.36, 7.31, 7.25–7.20, 7.20–7.14, 7.10–7.04, 7.00–6.95, 5.72, 3.72, 1.48"
"Paragraph_2_1H_NMR_data: 5,7-Dinitrobenzotriazole (DBT) was synthesized according to the modified literature procedure [16]. A mixture of 70% HNO3 (23 mL) and concentrated H2SO4 (23 mL) was added dropwise to the suspension of benzotriazole (20 g, 0.168 mol) in H2SO4 (80 mL) at 15–20 °C. After stirring for 24 h at 20 °C, the mixture was poured into ice water; a precipitate was filtered off, washed with water, and dried on air to give 4-nitrobenzotriazole (25.5 g, 92.5%), which was used without further purification. Crude 4-nitrobenzotriazole (10 g, 47.8 mmol) was suspended in concentrated H2SO4 (120 mL), cooled to 0 °C, and then fuming HNO3 (20 mL, d 1.5 g/cm3) was added dropwise. A reaction mixture was stirred for 1 h at 20 °C and for 3 h at 120 °C. After cooling to 20 °C, it was poured into the crushed ice. The resulting precipitate was filtered off, thoroughly washed with H2O, dried on air, and recrystallized from EtOH to give 5,7-dinitrobenzotriazole (7.7 g, 57%) as a white solid. 1H NMR (DMSO-d6): 9.00 (s, 1H); 9.50 (s, 1H). 13C NMR (DMSO-d6): 118.9, 123.2, 129.9, 133.2, 143.6, 146.5. HRMS (ESI), found: m/z 210.0257 [M+H]; calculated for C6H3N5O4: 210.0258. Elemental analysis calculated (%) for C6H3N5O4: C, 34.46; H, 1.45; N, 33.49; found: C, 34.57; H, 1.39; N, 33.60.  3.2. Thermoanalytical Experiments ",Paragraph_2_1H_NMR_data,"9.00, 9.50"
"Paragraph_2_1H_NMR_data: 3,10-dimethoxy-6-(trichloromethyl)phenanthridine (8i)Yellow solid; Yield 37%; Mp (149.9–150.9°C). 1H NMR (400 MHz, CDCl3): δ 9.46 (d, J = 9.5 Hz, 1H), 8.60 (d, J = 8.5 Hz, 1H), 7.72–7.56 (m, 2H), 7.41–7.29 (m, 2H), 4.16 (s, 3H), 4.02 (s, 3H); 13C NMR (101 MHz, DMSO) δ 159.78, 157.90, 152.59, 142.64, 129.33, 127.12, 125.28, 120.88, 120.27, 120.03, 118.54, 113.19, 110.92, 56.63, 55.97; HRMS (ESI) m/z 356.0009 (M+H). ",Paragraph_2_1H_NMR_data,"9.46, 8.60, 7.72–7.56, 7.41–7.29, 4.16, 4.02"
"Paragraph_2_1H_NMR_data: 2,9,10-Trimethoxy-3-pivalylmethylenoxy protoberberine chloride (5b). JTH (373 mg, 1 mmol) was treated with 1-bromo-3,3-dimethyl-2-butanone (358.1 mg, 2 mmol) according to the general procedure to give the desired product 5b. Yield: 28%; yellow solid; m.p. 223–225 °C; 1H-NMR (500 MHz) δ 9.90 (s, 1H), 9.05 (s, 1H), 8.23 (d, J = 5.0 Hz, 1H), 8.05 (d, J = 5.0 Hz, 1H), 7.74 (s, 1H), 6.88 (s, 1H), 5.27 (s, 2H), 4.94 (t, J = 5.0 Hz, 2H), 4.10 (s, 3H), 4.08 (s, 3H), 3.96 (s, 3H), 3.18 (t, J = 5.0 Hz, 2H), 1.20 (s, 9H). 13C NMR (126 MHz) δ 209.2, 150.2, 145.0, 148.6, 145.3, 143.5, 137.5, 132.9, 128.1, 126.6, 123.3, 121.2, 119.8, 119.1, 112.0, 109.1, 68.8, 61.8, 56.9, 56.1, 55.2, 42.4, 25.8, 25.6 (3). 13C-NMR (126 MHz) δ 209.2, 150.2, 145.0, 148.6, 145.3, 143.5, 137.5, 132.9, 128.1, 126.6, 123.3, 121.2, 119.8, 119.1, 112.0, 109.1, 68.8, 61.8, 56.9, 56.1, 55.2, 42.4, 25.8, 25.6 (3). HRMS: calcd. for C26H30 ClNO5 [M]+: 436.2119, found: 436.2118. ",Paragraph_2_1H_NMR_data,"9.90, 9.05, 8.23, 8.05, 7.74, 6.88, 5.27, 4.94, 4.10, 4.08, 3.96, 3.18, 1.20"
"Paragraph_2_1H_NMR_data: 4.10.6. 4-Bromo-7-(2,3,4,4a-tetrahydro-1H-1,4-methanocarbazol-9(9aH)-yl)-[1,2,5]thiadiazolo[3,4- d]pyridazine (11f) Red solid, 53 mg (79%), Rf = 0.4 (CH2Cl2). Mp = 187–189 °C. Eluent—CH2Cl2/hexane, 1:1 (v/v). IR νmax (KBr, cm−1): 2949, 2871, 1505, 1459, 1409, 1366, 1303, 1250, 1163, 1089, 884, 774, 508. 1H-NMR (300 MHz, CDCl3): δ 1.08 (d, J = 10.3 Hz, 1H), 1.35 (d, J = 9.8 Hz, 1H), 1.53–1.76 (m, 4H), 2.41 (d, J = 26.5 Hz, 2H), 3.51 (d, J = 7.5 Hz, 1H), 5.35 (d, J = 7.1 Hz, 1H), 7.05 (t, J = 7.3 Hz, 1H), 7.21 (d, J = 7.3 Hz, 1H), 7.26 (t, J = 8.1 Hz, 1H), 8.80 (d, J = 8.1 Hz, 1H). 13C-NMR (75 MHz, CDCl3): δ 25.4, 27.9, 31.8, 43.5, 43.6, 50.5, 69.4, 118.6, 124.2, 124.3, 127.7, 131.0, 135.2, 143.6, 144.8, 150.1, 150.9. HRMS (ESI-TOF), m/z: calcd for C17H1579BrN5S [M + H]+, 400.0226, found, 400.0232. MS (EI, 70 eV), m/z (I, %): 402 ([M + 2]+, 6), 401 ([M + 1]+, 24), 400 (M+, 5), 399 ([M − 1]+, 20), 320 (30), 184 (100), 143 (48), 116 (70). ",Paragraph_2_1H_NMR_data,"1.08, 1.35, 1.53-1.76, 2.41, 3.51, 5.35, 7.05, 7.21, 7.26, 8.80"
"Paragraph_2_1H_NMR_data: 3.4. Synthesis of N-(4-methylphenyl)maleimide (II) Compound II was prepared by following the procedure of the preparation of I except that p-toluidine was substituted for p-aminophenol. Yield was 50% with a melting point of 148–150 °C; color: yellow; FT-IR (KBr disc): 3,088 cm−1 (HC=CH), 1,708 cm−1 (C=O), 1,632 cm−1 (aromatic ring), 1,316 cm−1 (CH3) and 823 cm−1 (p-substituted Ar); 1H-NMR (CD3OD): 7.17–7.57 (aromatic), 6.98–7.21 (HC=CH of maleimide), 6.32–6.55 (HC=CH), 2.35 (CH3) ppm; 13C-NMR (CD3OD): 164.99 (C=O), 134.48 (HC=CH of maleimide), 128.11, 126.36, 125.81, 120.71 (C=C, aromatic), 19.96 (CH3) ppm. ",Paragraph_2_1H_NMR_data,"7.17–7.57, 6.98–7.21, 6.32–6.55, 2.35"
"Paragraph_2_1H_NMR_data: Cyclohexylamine-borane (2c): The compound was prepared as described in the bicarbonate-mediated procedure and obtained as a white solid (mass = 2.19 g, 97% yield). 1H NMR (300 MHz, CDCl3) δ 3.64 (s, 2H), 2.68 (dqt, J = 14.1, 7.6, 4.0 Hz, 1H), 2.13 (d, J = 10.4 Hz, 2H), 1.80–1.70 (m, 2H), 1.67–1.56 (m, 1H), 1.37–1.07 (m, 5H). 13C NMR (75 MHz, CDCl3) δ 57.0, 32.3, 25.3, 24.5. 11B NMR (96 MHz, CDCl3) δ −0.71–−41.09 (m). Compound characterization is in agreement with previous reports for this compound [21]. ",Paragraph_2_1H_NMR_data,"3.64, 2.68, 2.13, 1.80–1.70, 1.67–1.56, 1.37–1.07"
"Paragraph_2_1H_NMR_data: N-Iodomethyl-N,N-dimethyl-N-(4,4-diphenylbut-3-en-1-yl)ammonium iodide (2a). Starting from 11a and CH2I2, salt 2a (74% yield) was obtained as a white solid, m.p. 152–154 °C. 1H-NMR (DMSO, 300 MHz δ, ppm.): 2.43–2.53 (m, 2H), 3.12 (s, 6H), 3.45–3.55 (m, 2H), 5.05 (s, 2H), 6.07 (t, J = 7.4 Hz, 1H), 7.15–7.58 (m, 10H) ppm. 13C-NMR (DMSO, 75 MHz, δ, ppm) δ 23.70, 31.49, 51.66, 63.58, 121.92, 127.19–129.51, 138.79, 141.62, 145.03 ppm. Elemental analysis: calculated for C19H23NI2: C, 43.95%; H, 4.46%; N, 2.70%; found, C, 43.48%; H, 4.35%; N, 2.68%. MS-ESI m/z calculated for cation [C19H23NI]+: 392.09 amu, found: 391.95 amu. ",Paragraph_2_1H_NMR_data,"2.43–2.53, 3.12, 3.45–3.55, 5.05, 6.07, 7.15–7.58"
"Paragraph_2_1H_NMR_data: To a cold (0 °C) solution of 1 (347 mg, 0.236 mmol) in methanol (20 mL), stirring under dinitrogen flow, oxalyl chloride (320 mg, 217 μL, 2.53 mmol) was added slowly. The Schlenk vessel was closed with a septum with a needle—to allow the evolution of CO and CO2 during the reaction. The reaction mixture was stirred at room temperature for 24 h. After the reaction was completed (the “milky” solution changes to transparent), the solvent was evaporated. The resulting solid was washed three times with distilled water and dried in vacuo. The product was obtained as a white solid with a yield of 75% (238 mg, 0.178 mmol). 1H NMR (500 MHz, MeOD) δ 7.60–7.12 (m, -Ph, 40H), 2.83 (t, J = 7.4 Hz, CH2NH3+, 4H), 1.83–1.66 (m, SiCH2CH2CH2, 4H), 0.91–0.77 (m, SiCH2CH2CH2, 4H), 0.43 (d, J = 1.9 Hz, SiCH3, 6H). 13C NMR (126 MHz, MeOD) δ 134.95, 134.92, 132.60, 132.00, 129.13, 129.00 (Ph), 43.14 (CH2NH3+), 22.25 (SiCH2CH2CH2), 14.32 (SiCH2CH2CH2), −0.99 (SiCH3). 29Si NMR (99 MHz, MeOD) (cis/trans-isomers) δ −18.15 (SiCH3), −78.12, −78.90, −79.11, −79.32. (Si–O–Si-Ph). 29Si NMR (99 MHz, MeOD) (trans-isomer) δ −18.19 (SiCH3), −78.13, −79.11 (Si–O–Si-Ph). FT-IR (KBr, νmax/cm–1): 3435 (br, N–H), 3073, 3051, 3007 (C–Harom.), 2925 (C–Haliph.), 1600 (N–H), 1510 (N–H), 1594 (C=Carom), 1430 (Si–CH3), 1132 (br, Si–O–Si). Crystal data for C70.11Cl0.5H99.11N2O20.11Si10 (M = 1594.73 g/mol): trigonal, space group R3̅ (no. 148), a = 40.8750(10) Å, c = 13.253 Å, V = 19176.1(9) Å3, Z = 9, T = 100.00(10) K, μ(Cu Kα) = 2.142 mm–1, Dcalc = 1.243 g/cm3, 42 261 reflections measured (8.334 ≤ 2Θ ≤ 147.286°), 8274 unique (Rint = 0.0499, Rsigma = 0.0319), which were used in all calculations. The final R1 was 0.1023 (I > 2σ(I)) and wR2 was 0.3205 (all data). ",Paragraph_2_1H_NMR_data,"7.60–7.12, 2.83, 1.83–1.66, 0.91–0.77, 0.43"
"Paragraph_2_1H_NMR_data: 2-{[5-(Adamantan-1-yl)-1,3,4-thiadiazol-2-yl]-imino}-5-(2,3-difluorobenzylidene)-1,3-thiazolidin-4-one 10. Yield, 60%. Rf = 0.56 (petroleum ether: ethyl acetate = 1:1). 1H NMR (500 MHz, DMSO-d6) δ 10.15 (s, 1H, NH), 7.60 (s, 4H), 2.03 (s, 1H), 1.97 (q, J = 8.9, 10.6 Hz, 6H), 1.88 (d, J = 2.8 Hz, 1H), 1.72 (q, J = 3.9, 4.6 Hz, 7H).13C NMR (75 MHz, DMSO-d6) δ 190.75, 180.63, 177.27, 160.21, 136.27, 136.11, 130.25, 130.09, 129.23, 129.07, 127.76, 115.54, 40.46, 38.71 (3C), 36.01 (3C), 31.81, 30.36 (2C). Anal.Calcd. For C22H20F2N4OS2 (%). C, 57.62; H, 4.40; N, 12.22. Found: C, 57.58; H, 4.47; N, 12.19.  3.2. Effect on Mouse Paw Edema in Carrageenan-Induced ",Paragraph_2_1H_NMR_data,"10.15, 7.60, 2.03, 1.97, 1.88, 1.72"
"Paragraph_2_1H_NMR_data: A mixture of 2-Cyano-N-(4-(N-(pyridin-2-yl)sulfamoyl)phenyl)acetamide 1 (1.26 g, 0.004 mol) and benzaldehyde (0.42 gm, 0.004 mol) was refluxed in absolute ethanol (30 mL) with 5 drops of piperidine for 8–10 h then cooled and poured onto ice water. The precipitated solid was filtered off, washed with water and recrystallized from dioxane to afford compound 9.Yield, 85%, mp 245–247 °C. IR (cm−1): 3203 (NH), 3048 (CH arom.), 2959, 2880 (CH aliph.), 2200 (C≡N), 1720 (C=O), 1232, 1105 (SO2). 1H-NMR (DMSO-d6, ppm): 6.70 (t, 1H, J = 7.5 Hz, CH-pyridine), 6.82 (d, 1H, J = 7.5 Hz, CH-pyridine), 7.15–7.30 (m, 5H, Ar–H), 7.47 (t, 1H, J = 7.5 Hz, CH-pyridine), 7.69 (d, 2H, J = 7.5 Hz, Ar–H), 7.83 (s,1H, NH, exchangeable with D2O), 8.03 (d, 2H, J = 7.5 Hz, Ar–H), 8.07 (d, 1H, J = 7.5 Hz, CH-pyridine), 8.37 (s, 1H, CH), 10.24 (s, 1H, NH, exchangeable with D2O). 13C-NMR (DMSO-d6, ppm): 106.98 (C=CH), 115.70 (CH-pyridine), 116.44 (CN), 117.07 (CH-pyridine), 120.21, 128.78, 129.46, 129.50 (8CH-phenyl), 133.70, 133.76, 137.65 (3C-phenyl), 140.06 (CH-pyridine), 143.57 (C-phenyl), 148.83 (CH-pyridine), 150.79 (C=CH), 155.64 (C-pyridine), 165.96 (C=O). MS m/z: 404 (M+). Analysis calculated for C21H16N4O3S: C, 62.36; H, 3.99; N, 13.85, found: C, 62.26; H, 3.89; N, 13.76. ",Paragraph_2_1H_NMR_data,"6.70, 6.82, 7.15–7.30, 7.47, 7.69, 7.83, 8.03, 8.07, 8.37, 10.24"
"Paragraph_2_1H_NMR_data: 3.2.1. (1,3-Dibenzyl-4,5-diphenylimidazol-2-ylidene)gold(I) Chloride (1) Prepared according to literature method [3]. 1H-NMR (300 MHz, CDCl3, δ ppm): 7.30 (t, J = 7.4 Hz, 2H, CHbenzyl), 7.25–7.16 (m, 10H, CHbenzyl + CHphenyl), 7.06–6.92 (m, 8H, CHphenyl), 5.44 (s, 4H, CH2). 13C-NMR (101 MHz, CDCl3, δ ppm): 171.6 (NCN), 135.8, 132.2, 130.9, 129.5, 128.8, 128.7, 128.2, 127.6, 127.4 (CHimidazol + CHphenyl + CHbenzyl), 53.2 (CH2). ",Paragraph_2_1H_NMR_data,"7.30, 7.25–7.16, 7.06–6.92, 5.44"
"Paragraph_2_1H_NMR_data: A solution of the bromide 8c (40 mg, 0.098 mmol) and aniline (39 μL, 0.43 mmol) in EtOH (10 mL) was refluxed for 10 h. The solvent was vacuum-evaporated, and the residue was purified by flash column chromatography (silica gel 40–60 μm); a mixture of cyclohexane/CH2Cl2/THF (7/3/1 to 5/5/1, v/v) was used as the eluent, resulting in pure 9a as an amorphous pale white solid. Yield 98%.1H-NMR (600 MHz, DMSO-d6) δ (ppm) 3.58 (m, 2H, CH2CH2O), 4.35 (t, 2H, J = 5.0 Hz, CH2CH2O), 5.84 (t, 1H, J = 5.7 Hz, D2O exch., NH-ethoxy), 6.29 (s, 1H, H-5), 6.57 (t, 1H, J = 7.3 Hz, phenylaminoethoxy H-4), 6.70 (d, 2H, J = 8.0 Hz, phenylaminoethoxy H-2, H-6), 6.98 (t, 1H, J = 7.3 Hz, aniline H-4), 7.11 (t, 2H, J = 7.6 Hz, phenylaminoethoxy H-3, H-5), 7.30–7.34 (m, 3H, phenyl H-4, aniline H-3, H-5), 7.55 (t, 2H, J = 7.6 Hz, phenyl H-3, H-5), 7.79 (d, 2H, J = 8.0 Hz, aniline H-2, H-6), 8.08 (s, 1H, H-3), 8.24 (d, 2H, J = 8.0 Hz, phenyl H-2, H-6), 9.42 (brs, 1H, D2O exch., NH-aniline). 13C NMR (151 MHz, DMSO-d6) δ (ppm) 41.83, 67.35, 88.70, 103.36, 112.23, 116.00, 118.78, 120.24, 121.34, 125.45, 128.58, 128.90, 132.19, 139.43, 140.90, 148.49, 151.06, 157.22, 159.64. HPLC purity at 254 nm, 96.72%. HR-MS (ESI) m/z calculated for C26H24N5O [M+H]+: 422.1975; found 422.1958. ",Paragraph_2_1H_NMR_data,"3.58, 4.35, 5.84, 6.29, 6.57, 6.70, 6.98, 7.11, 7.30–7.34, 7.55, 7.79, 8.08, 8.24, 9.42"
"Paragraph_2_1H_NMR_data: Fig. 5: Ring-opening reactions of electrophilic cyclopropanes with thiophenolates (data from [67, 68]) (Experimental procedure and analytical data for 2-(2-((4-methoxyphenyl)thio)ethyl)malononitrile [68]: A mixture of p-thiocresol (70.1 mg, 0.500 mmol) and potassium tert-butoxide (58.9 mg, 0.525 mmol) dissolved in DMSO (2 mL) was added to a solution of cyclopropane-1,1-dicarbonitrile (46.1 mg, 0.501 mmol) in DMSO (3 mL). The reaction mixture was stirred for 30 min at ambient temperature (ca. 22 °C). Then, an aqueous ammonium chloride solution (10 mL) was added. The mixture was extracted with diethyl ether (3 × 20 mL). The combined organic layers were washed with brine (20 mL), dried over magnesium sulfate, and the volatiles were removed in the vacuum. Purification by column chromatography (silica gel, eluent: pentane/ethyl acetate = 3/1, v/v) furnished 98.8 mg of 2-(2-((4-methoxyphenyl)thio)ethyl)malononitrile (yield: 85 %) as a viscous oil. 1H NMR (599 MHz, CDCl3): δ 7.37 (d, J = 8.8 Hz, 2 H), 6.88 (d, J = 8.8 Hz, 2 H), 4.15 (t, J = 7.4 Hz, 1 H), 3.81 (s, 3 H), 3.02 (t, J = 6.7 Hz, 2 H), 2.22 (q, J = 6.9 Hz, 2 H). 13C NMR (151 MHz, CDCl3): δ 160.1, 134.6, 123.0, 115.3, 112.3, 55.5, 32.6, 30.4, 20.8.).  Kinetic studies ",Paragraph_2_1H_NMR_data,"7.37, 6.88, 4.15, 3.81, 3.02, 2.22"
"Paragraph_2_1H_NMR_data: (3S,5R)-(+)-4-(2,2-Diethoxyethyl)-3-(3,4-dimethoxyphenyl)-5-phenyl-1,4-oxazin-2-one (49) (minor isomer)  [α]D + 60.2 (c 0.52, MeOH).  1H NMR (400 MHz, CDCl3) δ 7.50–7.53 (m, 2H), 7.42–7.32 (m, 4H), 7.28–7.25 (m, 1H), 6.91 (d, J = 8.3 Hz, 1H), 5.05 (t, J = 0.8 Hz, 1H), 4.49 (t, J = 5.3 Hz, 1H), 4.28 (dd, J = 10.7, 2.8 Hz, 1H), 4.22 (t, J = 10.7 Hz, 1H), 4.12 (dd, J = 10.6, 2.8 Hz, 1H), 3.94 (s, 3H), 3.90 (s, 3H), 3.53–3.42 (m, 2H), 3.36–3.28 (m, 1H), 3.17–3.24 (m, 1H), 2.85 (dd, J = 5.1, 14.3 Hz, 1H), 2.80 (dd, J = 5.5, 14.4 Hz, 1H), 1.13 (t, J = 7.0 Hz, 3H), 1.02 (t, J = 7.1 Hz, 3H). 13C NMR (100 MHz, CDCl3) δ 170.3, 149.0, 148.6, 137.5, 131.3, 128.8, 128.5, 128.0, 118.9, 111.0, 110.3, 101.1, 70.8, 66.3, 63.0, 62.7, 61.8, 55.9, 55.9, 55.5, 15.3, 15.1.  IR (KBr): ṽ = 2974, 2898, 1748, 1513, 1464, 1262. ",Paragraph_2_1H_NMR_data,"7.50–7.53, 7.42–7.32, 7.28–7.25, 6.91, 5.05, 4.49, 4.28, 4.22, 4.12, 3.94, 3.90, 3.53–3.42, 3.36–3.28, 3.17–3.24, 2.85, 2.80, 1.13, 1.02"
"Paragraph_2_1H_NMR_data: 2-Acetamido-3-(3,4-dimethylphenylsulfanyl)propionic acid methyl ester (3f). White solid, mp: 84-85°C; 1H-NMR (CD3OD): δ (ppm) 1.92 (s, 3 H, COCH3), 2.20 (s, 3 H, CH3-Ar(4)), 2.21 (s, 3 H, CH3-Ar (3)), 3.14 (dd, 2J = 14.0 Hz, 3J = 8.0 Hz, 1 H, SCH2), 3.31 (dd, 2J = 14.0 Hz, 3J = 4.8 Hz, 1 H, SCH2), 3.61 (s, 3 H, OCH3), 4.53 (dd, 3J = 8.0 Hz, 3J = 4.8 Hz, 1 H, CH2-CH), 4.84 (s, 1H, NH), 7.05 (m, 1 H, Ar-H), 7.13 (m, 1 H, Ar-H), 7.19 (m, 1 H, Ar-H); 13C-NMR (CD3OD): δ (ppm) 19.5 (CH3), 19.9 (CH3), 22.4 (CH3),37.3 (CH2), 52.9 (CH3), 53.8 (CH3), 130.2 (CHAr), 131.4 (CHAr), 132.6 (CAr), 133.7 (CHAr), 137.2 (CAr), 138.7 (CAr), 172.5 (CO), 173.2 (CO); IR: ν (cm-1) 3284, 3061, 3015, 2951, 2928, 2867, 1747, 1659, 1539, 1488, 1436, 1372, 1213, 1129, 1022, 814; MS (m/z, EI): 281 (M+, 18), 222 (65), 191 (7), 163 (100), 151 (55), 137 (16), 105 (53), 91 (38), 77 (49), 59 (28); Anal. Calcd for C14H19NO3S; C 59.76, H 6.81, N 4.98, O 17.06, S 11.40; Found: C 59.87, H 6.98, N 4.93, O 16.84, S 11.19. ",Paragraph_2_1H_NMR_data,"1.92, 2.20, 2.21, 3.14, 3.31, 3.61, 4.53, 4.84, 7.05, 7.13, 7.19"
"Paragraph_2_1H_NMR_data: 1-(4-(2-bromoethoxy)phenyl)ethan-1-one (2a): Yield 73%, white solid; m.p. 61–63 °C; 1H NMR (300 MHz, Chloroform-d) δ 7.98 (d, J = 8.9 Hz, 2H), 6.99 (d, J = 8.9 Hz, 2H), 4.39 (t, J = 6.2 Hz, 2H), 3.70 (t, J = 6.2 Hz, 2H), 2.60 (s, 3H). 13C NMR (75 MHz, Chloroform-d) δ 196.85, 161.97, 130.89, 130.72 (2C), 114.32 (2C), 67.87, 28.71, 26.47. ",Paragraph_2_1H_NMR_data,"7.98, 6.99, 4.39, 3.70, 2.60"
"Paragraph_2_1H_NMR_data: 1,3-bis(4-Isopropylbenzyl)perhydrobenzimidazolinium chloride (3c). Yield: 2.15 g; 87%, mp: 133-135oC; IR (cm-1) ν = 1,612 (-CH=N-); 1H-NMR (CDCI3) δ: 1.09-1.33 (m, 4H, NCHCH2CH2CH2CH2CHN), 1.78-2.04 (m, 4H, NCHCH2CH2CH2CH2CHN), 3.15-3.18 (m, 2H, NCHCH2CH2CH2CH2CHN), 1.20 (d, 12H, J=9 Hz, CH2C6H4CH(CH3)2-p), 2.85 (hept, 2H, J=6.9 Hz, CH2C6H4CH(CH3)2-p), 4.66 and 5.50 (d, 4H, J=15 Hz, CH2C6H4CH(CH3)2-p), 7.18 and 7.29 (d, 8H, J=8.1 Hz, CH2C6H4CH(CH3)2-p), 10.74 (s, 1H, 2-CH); 13C-NMR (CDCI3) δ: 23.8 (NCHCH2CH2CH2CH2CHN), 27.3 (NCHCH2CH2CH2CH2CHN), 50.5 (NCHCH2CH2CH2CH2CHN), 18.4 (CH2C6H4CH(CH3)2-p), 33.7 (CH2C6H4CH(CH3)2-p), 66.6 (CH2C6H4CH(CH3)2-p), 127.2, 128.5, 130.3, 149.5 (CH2C6H4CH(CH3)2-p), 161.9 (2-CH); Anal. Calcd. for C27H37N2CI: C, 76.32; H, 8.71; N, 6.59. Found C, 76.81; H, 8.93; N, 6.80. ",Paragraph_2_1H_NMR_data,"1.09-1.33, 1.78-2.04, 3.15-3.18, 1.20, 2.85, 4.66  5.50, 7.18  7.29, 10.74"
"Paragraph_2_13C_NMR_conditions: 6-((tert-butoxycarbonyl)amino)hexyl 4-methylbenzenesulfonate (5.0 g, 0.013 mol) was stirred in a solution of 4M HCl in dioxane at rt for 16 h. At that time, the mixture was concentrated in vacuo. The residue was triturated with ethyl acetate to provide 7 (4.13 g, quantitative) as a white solid. 1H NMR (C5H5N, 500 MHz) δ 8.01 (d, J = 8.1 Hz, 2H), 7.33 (d, J = 8.1 Hz, 2H), 4.07 (t, J = 6.4 Hz, 2H), 3.18 (t, J = 7.5 Hz, 2H), 2.24 (s, 3H), 1.90 (m, 2H), 1.50 (m, 2H), 1.23 (m, 2H), 1.17 (m, 2H); 13C NMR (C5H5N, 125 MHz) δ 145.6, 134.2, 129.5, 128.8, 71.5, 40.0, 29.3, 28.4, 26.7, 25.5, 21.8. HRMS (ESI) calcd for C13H22ClNO3SNa (M + Na)+ 330.0901 found 330.0898. ",Paragraph_2_13C_NMR_conditions,"C5H5N, 125 MHz"
"Paragraph_2_13C_NMR_conditions: (2-Methyl-5,6-dihydropyrazolo[5,1-a]isoquinolin-1-yl)(phenyl)methanone (4at). Following the general procedure; flash chromatography (EtOAc:hexane = 2:3, 18 mg, yield 64%), white solid: m.p. 75–77 °C; 1H NMR (400 MHz, CDCl3) δ 7.89–7.79 (m, 2H), 7.58–7.49 (m, 1H), 7.44–7.37 (m, 2H), 7.36–7.31 (m, 1H), 7.26–7.17 (m, 2H), 7.04 (td, J = 7.6, 1.5 Hz, 1H), 4.32 (t, J = 6.9 Hz, 2H), 3.22 (t, J = 6.8 Hz, 2H), 2.19 (s, 3H); 13C NMR (100 MHz, CDCl3) δ 193.1, 149.4, 139.5, 139.0, 133.08, 133.06, 129.8, 128.9, 128.7, 128.2, 127.2, 127.0, 126.0, 116.1, 46.4, 29.5, 13.7; IR (neat) 2972, 2901, 1612, 1596, 1578, 1531, 1487, 1477, 1423, 1394, 1349, 1340, 1314, 1276, 1254, 1195, 1137, 1026 cm−1; HRMS (EI) m/z calcd for [M]+ C19H16N2O: 288.1263, found: 288.1260. ",Paragraph_2_13C_NMR_conditions,"100 MHz, CDCl3"
"Paragraph_2_13C_NMR_conditions: 2-((3-((2-Benzoylhydrazineylidene)methyl)quinolin-2-yl)thio)-N-phenylacetamide(9a) Light Brown solid; Yield:93%; MP = 245–247 °C, Rf 0.57 (1:1 EtOAc—light petroleum) IR; (KBr, vmax) 3347(NH), 3059(C–H Aromatic), 2975(CH2 Aliphatic) 1673(C=O) cm−1; 1H NMR (400 MHz, DMSO-d6) δ 12.20 (s, 1H, NH), 10.44 (s, 1H, N = CH), 8.90 (s, 1H, NHAmide), 8.63 (s, 1H, H4), 8.16–7.73 (m, 4H, HAr), 7.55–7.39 (m, 7H, HAr), 7.38–7.15 (m, 2H, HAr), 7.14–6.90 (m, 1H, HAr), 4.29 (s, 2H, CH2), 13C NMR (100 MHz, DMSO-d6): δ 166.73, 163.15, 149.00, 156.69, 147.13, 142.88, 139.16, 133.63, 133.11, 131.96, 130.86, 128.76, 128.48, 127.59, 125.62, 125.88, 125.24, 123.29, 119, 21, 119.00, 35.28; ESI–MS (C25H20N4O2S): calculated m/z 440.52 [M + H]+, observed m/z 440.49 [M + H]+; Anal. Calcd: C25H20N4O2S C, 68.16; H, 4.58; N, 12.72; Found C, 68.22; H, 4.46; N, 12.81. ",Paragraph_2_13C_NMR_conditions,"100 MHz, DMSO-d6"
